country,date,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Brazil,2020-05-24,213724406,9001,,samples tested,363211,149911,1860612,22666,3014651,1883278,1131373,140732.0,108982.167,925.167,109907.333,30824.667,6314.0,5999.917,9.861,6009.778,304.222,1476.306,-73.67535,,0.01204,0.00752,14105.319,106.052,8705.66,8811.712,5293.607,,
Brazil,2020-05-25,213724406,9001,,samples tested,374898,153833,1946079,23473,3111653,1969552,1142101,148498.0,116744.333,951.0,117695.333,30802.667,8516.306,7068.222,9.75,7077.972,1438.333,1750.951,-431.30556,,0.01192,0.00754,14559.184,109.828,9105.553,9215.382,5343.802,,
Brazil,2020-05-26,213724406,9001,,samples tested,391222,158593,2035747,24512,3247143,2060259,1186884,162912.5,122284.5,977.5,123262.0,39650.5,8203.611,7559.444,-6.33333,7553.111,650.5,636.569,-1151.6684,,0.0119,0.00755,15193.131,114.69,9525.103,9639.793,5553.339,,
Brazil,2020-05-27,213724406,9001,,samples tested,411821,166647,2162502,25598,3418114,2188100,1230014,187066.833,128434.667,1028.0,129462.667,57604.167,9643.694,5987.722,1.389,5989.111,3654.583,-284.23611,,,0.0117,0.00749,15993.092,119.771,10118.18,10237.951,5755.141,,
Brazil,2020-05-28,213724406,9001,,samples tested,438238,177604,2311622,26754,3637375,2338376,1298999,193599.0,139917.0,973.5,140890.5,52708.5,8860.278,3743.389,2.444,3745.833,5114.444,-3130.36806,,,0.01144,0.00736,17018.997,125.18,10815.901,10941.081,6077.916,,
Brazil,2020-05-29,213724406,9001,485000,samples tested,465166,189476,2469036,27878,3860878,2496914,1363964,187061.167,147223.833,904.167,148128.0,38933.167,7379.361,2662.889,7.722,2670.611,4708.75,,,,0.01116,0.00722,18064.75,130.439,11552.429,11682.868,6381.882,1.043,2269.278
Brazil,2020-05-30,213724406,9001,485000,samples tested,498440,200892,2631220,28834,4137052,2660054,1476998,198594.167,144908.5,933.5,145842.0,52752.167,-4317.86111,2552.639,-27.25,2525.389,-6843.25,,,,0.01084,0.00697,19356.947,134.912,12311.275,12446.187,6910.76,0.973,2269.278
Brazil,2020-05-31,213724406,9001,485000,samples tested,514849,206555,2785581,29314,4273247,2814895,1458352,201659.667,139204.667,965.667,140170.333,61489.333,,,,,,,,,0.01041,0.00686,19994.193,137.158,13033.519,13170.676,6823.516,0.942,2269.278
Brazil,2020-06-01,213724406,9001,485000,samples tested,526447,211080,2919090,29937,4369510,2949027,1420483,207188.667,138261.833,1023.833,139285.667,67903.0,,,,,,,,,0.01015,0.00685,20444.6,140.073,13658.197,13798.27,6646.33,0.9213,2269.278
Brazil,2020-06-02,213724406,9001,485000,samples tested,555383,223638,3031953,31199,4609679,3063152,1546527,161159.667,143750.5,864.5,144615.0,16544.667,,,,,,,,,0.01019,0.00677,21568.332,145.978,14186.274,14332.252,7236.08,0.8733,2269.278
Brazil,2020-06-03,213724406,9001,485000,samples tested,584016,238617,3146850,32548,4847333,3179398,1667935,,,,,,,,,,,,,,0.01024,0.00671,22680.297,152.29,14723.868,14876.158,7804.139,0.8305,2269.278
Brazil,2020-06-04,213724406,9001,485000,samples tested,614941,254963,3298607,34021,5104010,3332628,1771382,,,,,,,,,,,,,,0.01021,0.00667,23881.269,159.182,15433.928,15593.109,8288.16,0.7887,2269.278
Brazil,2020-06-05,213724406,9001,485000,samples tested,614941,0,3493723,34021,5104010,3527744,1576266,,,,,,,,,,,,,,0.00964,0.00667,23881.269,159.182,16346.86,16506.042,7375.227,0.7887,2269.278
