Country,Date,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Brazil,2020-08-01,213153845,8717,,samples tested,2707877,2130970,15033260,93563,18413564,15126823,3286741,45532.86,309623.43,283639.86,1040.0,284679.86,24943.57,-2186.5143,1856.8,3.31,1860.11,-4046.6286,520.69,181.72,-39.5166,0.0062,86386.26,438.95,70527.74,70966.69,15419.57,,
Brazil,2020-08-02,213153845,8717,3.316167e6,samples tested,2733677,2174369,15331514,94104,18589004,15425618,3163386,43829.71,298042.0,285929.86,1017.43,286947.29,11094.71,-2842.2,1492.31,-0.0857,1492.23,-4334.4286,-508.56,137.88,-92.9221,0.0061,87209.33,441.48,71926.99,72368.47,14840.86,1.21,15557.62
Brazil,2020-08-03,213153845,8717,,samples tested,2750318,2216099,15618534,94665,18702162,15713199,2988963,43158.57,293478.29,286923.14,1032.86,287956.0,5522.29,-662.1143,1102.0,-3.8,1098.2,-1760.3143,491.74,202.54,74.02,0.006,87740.2,444.12,73273.53,73717.64,14022.56,,
Brazil,2020-08-04,213153845,8717,,samples tested,2801921,2254905,15889104,95819,19053063,15984923,3068140,42851.0,291386.86,287444.14,1013.86,288458.0,2928.86,-3299.9429,947.71,-9.5714,938.14,-4238.0857,654.86,-14.48,-60.3847,0.006,89386.44,449.53,74542.89,74992.42,14394.02,,
Brazil,2020-08-05,213153845,8717,,samples tested,2859073,2294486,16166588,97256,19441696,16263844,3177852,43505.0,295834.0,287736.57,987.71,288724.29,7109.71,66.86,553.89,-1.0,552.89,-486.0286,792.06,321.78,-67.0338,0.006,91209.69,456.27,75844.69,76300.96,14908.72,,
Brazil,2020-08-06,213153845,8717,,samples tested,2912212,2335733,16454247,98493,19803042,16552740,3250302,43106.43,293123.71,288378.43,992.14,289370.57,3753.14,1087.8,509.34,-0.6571,508.69,579.11,448.29,-120.2034,-86.7493,0.006,92904.93,462.07,77194.23,77656.31,15248.62,,
Brazil,2020-08-07,213153845,8717,,samples tested,2962442,2378108,16748650,99572,20144606,16848222,3296384,43878.86,298376.29,288699.29,1012.43,289711.71,8664.57,1118.11,565.69,-4.3429,561.34,556.77,1100.35,-197.2857,-50.8914,0.0059,94507.35,467.14,78575.41,79042.54,15464.81,,
Brazil,2020-08-08,213153845,8717,3.810322e6,samples tested,3012412,2421272,17047416,100477,20484402,17147893,3336509,43958.43,298917.29,289469.86,1029.57,290499.43,8417.86,1579.34,610.34,1.6,611.94,967.4,-109.2743,-231.208,-158.9531,0.0059,96101.49,471.38,79977.05,80448.43,15653.06,1.26,17875.92
Brazil,2020-08-09,213153845,8717,,samples tested,3035422,2465306,17350163,101049,20640870,17451212,3189658,43673.14,296977.43,290272.57,992.14,291264.71,5712.71,2201.83,699.74,0.171,699.91,1501.91,-331.5657,-268.9371,-10.6272,0.0058,96835.55,474.07,81397.37,81871.44,14964.11,,
Brazil,2020-08-10,213153845,8717,,samples tested,3057470,2507245,17639429,101752,20790796,17741181,3049615,44666.29,303730.71,290788.29,995.71,291784.0,11946.71,-479.5143,845.94,-9.4857,836.46,-1315.9714,-363.9771,-472.9829,-17.2713,0.0057,97538.92,477.36,82754.45,83231.81,14307.11,,
Brazil,2020-08-11,213153845,8717,,samples tested,3109630,2546741,17915393,103026,21145484,18018419,3127065,44725.43,304132.86,291877.14,993.0,292870.14,11262.71,-570.0286,728.37,-11.5429,716.83,-1286.8571,-896.3943,-173.3394,9.16,0.0057,99202.92,483.34,84049.12,84532.46,14670.46,,
Brazil,2020-08-12,213153845,8717,,samples tested,3164785,2587372,18198496,104201,21520538,18302697,3217841,43526.29,295978.71,292929.0,965.0,293894.0,2084.71,-701.7714,604.43,-4.6,599.83,-1301.6,-1264.56,-283.6423,62.91,0.0057,100962.47,488.85,85377.28,85866.14,15096.33,,
Brazil,2020-08-13,213153845,8717,,samples tested,3224876,2629129,18489765,105463,21929157,18595228,3333929,43539.29,296067.14,293111.71,971.86,294083.57,1983.57,-2902.6286,484.6,-3.0857,481.51,-3384.1429,-975.9714,-185.3863,133.73,0.0057,102879.48,494.77,86743.76,87238.53,15640.95,,
Brazil,2020-08-14,213153845,8717,,samples tested,3275520,2672641,18791790,106523,22273536,18898313,3375223,43157.14,293468.57,293294.71,969.14,294263.86,-795.2857,-4120.9714,175.34,-1.4857,173.86,-4294.8286,-1749.7771,45.63,94.11,0.0056,104495.12,499.75,88160.69,88660.44,15834.68,,
Brazil,2020-08-15,213153845,8717,4.152652e6,samples tested,3317096,2717055,19097919,107232,22556253,19205151,3351102,42532.0,289217.57,293211.29,980.29,294191.57,-4974.0,-5359.3714,-219.0286,2.46,-216.5714,-5142.8,-1290.9086,195.67,207.01,0.0056,105821.47,503.07,89596.88,90099.95,15721.52,1.25,19481.95
Brazil,2020-08-16,213153845,8717,,samples tested,3340197,2761236,19401945,107852,22713340,19509797,3203543,41695.29,283528.0,292753.86,985.57,293739.43,-10211.4286,-9318.9143,-685.0286,0.914,-684.1143,-8634.8,-668.2686,297.21,136.87,0.0055,106558.43,505.98,91023.2,91529.18,15029.25,,
Brazil,2020-08-17,213153845,8717,,samples tested,3359570,2803380,19692492,108536,22845076,19801028,3044048,39585.57,269181.86,291833.86,977.29,292811.14,-23629.2857,-7156.3143,-1475.7714,6.69,-1469.0857,-5687.2286,-286.1886,751.42,78.26,0.0055,107176.47,509.19,92386.29,92895.48,14280.99,,
Brazil,2020-08-18,213153845,8717,,samples tested,3407354,2842724,19967872,109888,23170007,20077760,3092247,36687.14,249472.57,289686.57,976.43,290663.0,-41190.4286,-6243.9714,-1986.9714,0.857,-1986.1143,-4257.8571,510.08,498.97,17.5,0.0055,108700.86,515.53,93678.22,94193.75,14507.11,,
Brazil,2020-08-19,213153845,8717,,samples tested,3456652,2882852,20247773,111100,23505234,20358873,3146361,37895.14,257687.0,285915.86,1002.57,286918.43,-29231.4286,-5551.9143,-2369.6,-3.6,-2373.2,-3178.7143,2007.32,436.93,-66.8747,0.0055,110273.56,521.22,94991.36,95512.58,14760.99,,
Brazil,2020-08-20,213153845,8717,,samples tested,3501975,2923712,20532602,112304,23813430,20644906,3168524,37940.86,257997.71,283276.43,984.57,284261.0,-26263.2857,-2808.9714,-2657.9429,-4.2571,-2662.2,-146.7714,1203.95,283.2,-197.6055,0.0054,111719.45,526.87,96327.62,96854.49,14864.96,,
Brazil,2020-08-21,213153845,8717,,samples tested,3532330,2965018,20819596,113358,24019844,20932954,3086890,37613.0,255768.43,280905.86,967.57,281873.43,-26105.0,717.69,-2667.8,-7.7143,-2675.5143,3393.2,1516.41,-37.1634,-105.4114,0.0054,112687.83,531.81,97674.03,98205.85,14481.98,,
Brazil,2020-08-22,213153845,8717,4.797948e6,samples tested,3582362,3005394,21099330,114250,24360062,21213580,3146482,37520.14,255137.0,278544.14,956.0,279500.14,-24363.1429,-1136.5714,-2347.8286,-19.2286,-2367.0571,1230.49,1129.81,-236.608,-145.9465,0.0054,114283.94,536.0,98986.39,99522.39,14761.55,1.34,22509.32
Brazil,2020-08-23,213153845,8717,,samples tested,3605783,3046965,21384880,114744,24519324,21499624,3019700,37214.86,253061.0,276347.57,937.86,277285.43,-24224.4286,1338.06,-2233.8857,-21.3143,-2255.2,3593.26,324.26,-28.0857,-77.0315,0.0053,115031.11,538.32,100326.03,100864.35,14166.76,,
Brazil,2020-08-24,213153845,8717,,samples tested,3622861,3086771,21658833,115309,24635455,21774142,2861313,37059.43,252004.14,274176.71,906.43,275083.14,-23079.0,97.11,-1906.7714,-21.7429,-1928.5143,2025.63,824.28,-292.7977,51.32,0.0053,115575.94,540.97,101611.27,102152.24,13423.7,,
Brazil,2020-08-25,213153845,8717,,samples tested,3669995,3123753,21917681,116580,24955966,22034261,2921705,38924.71,264688.0,272107.0,878.0,272985.0,-8297.0,-1187.6571,-1727.0,-17.3714,-1744.3714,556.71,1063.52,-101.9589,-37.6731,0.0053,117079.6,546.93,102825.64,103372.57,13707.02,,
Brazil,2020-08-26,213153845,8717,,samples tested,3717156,3161728,22182206,117665,25276661,22299871,2976790,37684.43,256254.0,271372.0,858.86,272230.86,-15976.8571,4839.09,-1679.6857,-14.0857,-1693.7714,6532.86,52.42,219.45,-79.2718,0.0053,118584.12,552.02,104066.65,104618.67,13965.45,,
Brazil,2020-08-27,213153845,8717,,samples tested,3761391,3200540,22451839,118649,25577459,22570488,3006971,36646.86,249198.71,269909.14,869.14,270778.29,-21579.5714,4181.03,-1090.4571,-9.4,-1099.8571,5280.89,620.01,-424.9737,-20.3547,0.0053,119995.3,556.64,105331.62,105888.25,14107.05,,
Brazil,2020-08-28,213153845,8717,,samples tested,3804803,3239886,22724345,119504,25872660,22843849,3028811,40773.0,277256.43,267949.14,867.43,268816.57,8439.86,1600.14,-618.8857,-0.8857,-619.7714,2219.91,1421.51,-424.4446,-137.395,0.0052,121380.22,560.65,106610.06,107170.71,14209.51,,
Brazil,2020-08-29,213153845,8717,,samples tested,3846153,3279620,22998934,120262,26153840,23119196,3034644,40133.71,272909.29,268724.43,859.43,269583.86,3325.43,3197.17,-416.6286,-1.3429,-417.9714,3615.14,-1300.5886,-394.5714,-283.2919,0.0052,122699.36,564.2,107898.28,108462.49,14236.87,,
Brazil,2020-08-30,213153845,8717,,samples tested,3862311,3319624,23274244,120828,26263715,23395072,2868643,40101.29,272688.71,269012.57,873.57,269886.14,2802.57,5919.89,-86.8571,-2.4571,-89.3143,6009.2,-1058.7029,-788.9337,25.93,0.0052,123214.83,566.86,109189.89,109756.74,13458.09,,
Brazil,2020-08-31,213153845,8717,5.183751e6,samples tested,3908272,3357422,23534477,121381,26576250,23655858,2920392,40035.29,272239.86,269288.86,852.14,270141.0,2098.86,-1663.8571,460.69,-3.7429,456.94,-2120.8,-1920.44,-1197.0103,4.26,0.0051,124681.07,569.45,110410.76,110980.21,13700.86,1.33,24319.29
Brazil,2020-09-01,213153845,8717,,samples tested,3950931,3395249,23798752,122596,26866331,23921348,2944983,40999.71,278798.14,269474.86,856.86,270331.71,8466.43,-1112.4857,269.71,-5.5429,264.17,-1376.6571,-3324.6571,-295.3451,146.95,0.0051,126041.97,575.15,111650.59,112225.74,13816.23,,
Brazil,2020-09-02,213153845,8717,,samples tested,3997865,3433437,24065294,123780,27185482,24189074,2996408,39549.57,268937.14,270252.57,848.71,271101.29,-2164.1429,-8002.0571,154.34,-15.3143,139.03,-8141.0857,-4563.5429,-403.1429,369.88,0.0051,127539.25,580.71,112901.06,113481.76,14057.49,,
Brazil,2020-09-03,213153845,8717,,samples tested,4041638,3472662,24336861,124614,27483138,24461475,3021663,39315.71,267346.86,270073.0,831.71,270904.71,-3557.8571,-13426.1143,-569.7429,-31.3429,-601.0857,-12825.0286,-2777.3143,340.2,553.69,0.0051,128935.69,584.62,114175.1,114759.72,14175.97,,
Brazil,2020-09-04,213153845,8717,,samples tested,4091801,3512170,24610669,125502,27824247,24736171,3088076,34217.43,232678.43,269784.29,797.0,270581.29,-37902.8571,-16897.8286,-1731.6,-35.4,-1767.0,-15130.8286,-3074.4171,1060.47,330.91,0.0051,130535.98,588.79,115459.65,116048.44,14487.55,,
Brazil,2020-09-05,213153845,8717,5.6e6,samples tested,4123000,3552754,24890702,126203,28036400,25016905,3019495,30163.14,205109.29,266440.14,695.43,267135.57,-62026.2857,-15550.4286,-3113.0,-29.5143,-3142.5143,-12407.9143,-219.4571,1571.46,383.4,0.005,131531.29,592.07,116773.41,117365.49,14165.8,1.36,26272.1
Brazil,2020-09-06,213153845,8717,,samples tested,4137521,3592674,25164755,126650,28135143,25291405,2843738,28574.86,194309.0,260816.86,679.86,261496.71,-67187.7143,-16484.5714,-4244.0,-26.5143,-4270.5143,-12214.0571,1977.71,1359.19,51.23,0.005,131994.54,594.17,118059.12,118653.29,13341.25,,
Brazil,2020-09-07,213153845,8717,,samples tested,4147794,3630382,25422967,126960,28204999,25549927,2655072,28115.43,191185.0,254687.57,701.14,255388.71,-64203.7143,-9099.3429,-5364.5429,-16.3429,-5380.8857,-3718.4571,3293.77,1513.87,-231.6853,0.005,132322.26,595.63,119270.51,119866.13,12456.13,,
Brazil,2020-09-08,213153845,8717,,samples tested,4162073,3665374,25663833,127464,28302096,25791297,2510799,27194.71,184924.0,248853.0,699.14,249552.14,-64628.1429,-3537.5429,-5722.0,3.06,-5718.9429,2181.4,4018.64,596.35,-419.7063,0.0049,132777.79,597.99,120400.52,120998.51,11779.28,,
Brazil,2020-09-09,213153845,8717,,samples tested,4197889,3697866,25891012,128539,28545645,26019551,2526094,27526.71,187181.71,242961.57,715.29,243676.86,-56495.1429,-428.9714,-5528.8286,8.2,-5520.6286,5091.66,4494.92,-97.952,-478.2766,0.0049,133920.39,603.03,121466.31,122069.35,11851.04,,
Brazil,2020-09-10,213153845,8717,,samples tested,4238446,3730654,26119674,129522,28821433,26249196,2572237,27562.0,187421.57,237830.14,710.71,238540.86,-51119.2857,4542.77,-5079.0857,21.34,-5057.7429,9600.51,2762.27,-527.0686,-544.1122,0.0049,135214.23,607.65,122539.07,123146.72,12067.51,,
Brazil,2020-09-11,213153845,8717,,samples tested,4282164,3764168,26352640,130396,29118715,26483036,2635679,28259.43,192164.14,233172.71,720.86,233893.57,-41729.4286,5990.03,-4204.2,19.23,-4184.9714,10175.0,1487.95,-1032.192,-279.6398,0.0049,136608.91,611.75,123632.02,124243.76,12365.15,,
Brazil,2020-09-12,213153845,8717,5.9e6,samples tested,4315687,3798590,26591433,131210,29346672,26722643,2624029,31455.71,213898.86,229292.14,807.86,230100.0,-16201.1429,4712.0,-3271.5714,11.6,-3259.9714,7971.97,658.43,-1206.6937,-134.464,0.0049,137678.36,615.56,124752.3,125367.87,12310.49,1.37,27679.54
Brazil,2020-09-13,213153845,8717,,samples tested,4330455,3833256,26829566,131625,29447094,26961191,2485903,31599.14,214874.14,227832.0,795.29,228627.29,-13753.1429,3902.23,-2547.2857,12.06,-2535.2286,6437.46,-1142.32,-801.8537,40.26,0.0049,138149.49,617.51,125869.49,126487.0,11662.48,,
Brazil,2020-09-14,213153845,8717,,samples tested,4345610,3866109,27055176,132006,29550148,27187182,2362966,30991.43,210741.71,226603.71,773.29,227377.0,-16635.2857,2863.17,-1957.8857,7.89,-1950.0,4813.17,-1538.5486,-770.272,230.79,0.0049,138632.96,619.3,126927.93,127547.23,11085.73,,
Brazil,2020-09-15,213153845,8717,,samples tested,4382263,3896586,27268878,133119,29799388,27401997,2397391,30431.29,206932.71,225093.71,771.0,225864.71,-18932.0,-1168.8286,-1501.4286,-11.0,-1512.4286,343.6,-1247.0,-325.768,281.25,0.0049,139802.25,624.52,127930.5,128555.02,11247.23,,
Brazil,2020-09-16,213153845,8717,,samples tested,4419083,3927650,27485836,134106,30049764,27619942,2429822,30364.71,206480.0,223383.29,760.29,224143.57,-17663.5714,-1702.7143,-1472.6286,-8.6,-1481.2286,-221.4857,-2363.4057,121.78,189.14,0.0049,140976.88,629.15,128948.35,129577.5,11399.38,,
Brazil,2020-09-17,213153845,8717,,samples tested,4455386,3959305,27705900,134935,30296625,27840835,2455790,30596.29,208054.71,221785.0,752.86,222537.86,-14483.1429,-1523.0,-1489.1429,-12.2,-1501.3429,-21.6571,-970.4114,199.57,335.45,0.0048,142135.02,633.04,129980.77,130613.81,11521.21,,
Brazil,2020-09-18,213153845,8717,,samples tested,4495183,3991279,27928296,135793,30567244,28064089,2503155,30347.14,206360.57,220468.86,752.29,221221.14,-14860.5714,-7914.8,-1463.4,-39.9429,-1503.3429,-6411.4571,-533.4286,143.85,94.77,0.0048,143404.61,637.07,131024.12,131661.19,11743.42,,
Brazil,2020-09-19,213153845,8717,6.421441e6,samples tested,4528240,4024005,28155116,136532,30792032,28291648,2500384,29871.57,203126.71,219158.0,712.29,219870.29,-16743.5714,-1988.8857,-2073.3429,-12.8286,-2086.1714,97.29,-540.6971,906.96,66.75,0.0048,144459.19,640.53,132088.24,132728.77,11730.42,1.42,30125.85
Brazil,2020-09-20,213153845,8717,6.421441e6,samples tested,4544629,4057069,28382061,136895,30903477,28518956,2384521,24611.57,167358.71,217776.71,571.29,218348.0,-50989.2857,-3835.9714,-2062.3429,-15.0286,-2077.3714,-1758.6,-527.76,148.07,16.4,0.0048,144982.03,642.24,133152.94,133795.18,11186.85,1.41,30125.85
Brazil,2020-09-21,213153845,8717,6.421441e6,samples tested,4558040,4088571,28598458,137272,30994672,28735730,2258942,28902.29,196535.57,213016.57,696.14,213712.71,-17177.1429,-4406.2,-2226.0,-11.2,-2237.2,-2169.0,2171.37,455.51,-21.3056,0.0048,145409.87,644.0,134168.15,134812.16,10597.71,1.41,30125.85
Brazil,2020-09-22,213153845,8717,6.421441e6,samples tested,4591364,4117937,28802984,138105,31221275,28941089,2280186,27775.71,188874.86,211473.29,677.71,212151.0,-23276.1429,-4161.8,-2430.4286,-4.0,-2434.4286,-1727.3714,-230.0743,281.58,-289.5785,0.0048,146472.96,647.91,135127.68,135775.59,10697.37,1.4,30125.85
Brazil,2020-09-23,213153845,8717,6.421441e6,samples tested,4591364,4148421,29010273,138105,31221275,29148378,2072897,27107.29,184329.57,209338.86,696.29,210035.14,-25705.5714,2942.06,-2613.8857,22.49,-2591.4,5533.46,1744.1,37.32,-0.2361,0.0047,146472.96,647.91,136100.16,136748.08,9724.89,1.4,30125.85
Brazil,2020-09-24,213153845,8717,6.421441e6,samples tested,4657702,4174431,29197016,139808,31672374,29336824,2335550,26811.43,182317.71,207005.86,692.29,207698.14,-25380.4286,-3139.2571,-2086.7714,-1.6286,-2088.4,-1050.8571,867.21,-540.9371,-258.6937,0.0048,148589.27,655.9,136976.26,137632.16,10957.11,1.38,30125.85
Brazil,2020-09-25,213153845,8717,6.421441e6,samples tested,4689613,4204926,29408609,140537,31889368,29549146,2340222,26774.86,182069.0,204707.29,683.71,205391.0,-23322.0,4884.54,-2215.4,31.51,-2183.8857,7068.43,-341.16,146.89,-86.9792,0.0048,149607.28,659.32,137968.94,138628.26,10979.03,1.37,30125.85
Brazil,2020-09-26,213153845,8717,6.421441e6,samples tested,4717991,4235343,29620488,141406,32082339,29761894,2320445,26594.0,180839.29,202582.71,688.0,203270.71,-22431.4286,-70.1429,-1541.2857,-0.0571,-1541.3429,1471.2,-533.3143,-837.9623,103.3,0.0048,150512.6,663.4,138962.95,139626.35,10886.25,1.36,30125.85
Brazil,2020-09-27,213153845,8717,6.421441e6,samples tested,4732309,4266030,29831102,141741,32179701,29972843,2206858,31367.29,213297.57,200396.29,835.29,201231.57,12066.0,-5867.6,-1387.4857,-20.0857,-1407.5714,-4460.0286,504.36,-153.3143,115.67,0.0047,150969.37,664.97,139951.04,140616.01,10353.36,1.36,30125.85
Brazil,2020-09-28,213153845,8717,6.421441e6,samples tested,4745464,4295217,30031409,142058,32269155,30173467,2095688,27055.71,183978.86,201632.43,696.0,202328.43,-18349.5714,275.49,-1807.2,-5.8571,-1813.0571,2088.54,-2445.7086,553.8,-4.4869,0.0047,151389.04,666.46,140890.77,141557.23,9831.81,1.35,30125.85
Brazil,2020-09-29,213153845,8717,6.421441e6,samples tested,4777522,4322371,30221063,142921,32487150,30363984,2123166,22497.0,152979.71,200068.43,591.86,200660.29,-47680.5714,-617.4571,-1617.3143,-5.8571,-1623.1714,1005.71,100.64,37.44,314.9,0.0047,152411.75,670.51,141780.52,142451.03,9960.72,1.34,30125.85
Brazil,2020-09-30,213153845,8717,6.421441e6,samples tested,4810935,4349724,30413047,143952,32714358,30556999,2157359,26977.43,183446.43,195671.29,654.43,196325.71,-12879.2857,-7344.0,-1496.6286,-35.1429,-1531.7714,-5812.2286,2427.82,124.45,4.63,0.0047,153477.68,675.34,142681.2,143356.55,10121.14,1.33,30125.85
Brazil,2020-10-01,213153845,8717,6.421441e6,samples tested,4847092,4377838,30608443,144680,32960226,30753123,2207103,26140.0,177752.0,194496.14,658.71,195154.86,-17402.8571,433.06,-2051.6,-8.5429,-2060.1429,2493.2,-346.1371,736.53,-279.1609,0.0047,154631.16,678.76,143597.89,144276.65,10354.51,1.32,30125.85
Brazil,2020-10-02,213153845,8717,6.421441e6,samples tested,4847092,4407345,30809088,144680,32960226,30953768,2006458,25967.29,176577.57,192913.14,659.57,193572.71,-16995.1429,6271.51,-1837.2857,3.8,-1833.4857,8105.0,1126.62,-130.1554,-39.2987,0.0047,154631.16,678.76,144539.21,145217.97,9413.19,1.32,30125.85
Brazil,2020-10-03,213153845,8717,6.421441e6,samples tested,4906833,4432862,30990187,145987,33366464,31136174,2230290,27374.14,186144.14,191374.43,653.29,192027.71,-5883.5714,-1455.2,-1088.0,-8.6857,-1096.6857,-358.5143,1236.94,-842.008,-216.7465,0.0047,156537.0,684.89,145388.82,146073.71,10463.29,1.31,30125.85
Brazil,2020-10-04,213153845,8717,6.421441e6,samples tested,4915289,4462314,31192575,146352,33423965,31338927,2085038,27108.43,184337.29,190882.0,610.86,191492.86,-7155.5714,5015.66,-1139.2,9.94,-1129.2571,6144.91,-550.1371,-159.0583,-241.6951,0.0047,156806.77,686.6,146338.32,147024.92,9781.85,1.31,30125.85
Brazil,2020-10-05,213153845,8717,6.421441e6,samples tested,4927235,4489866,31381801,146675,33505198,31528476,1976722,25907.43,176170.43,190231.29,611.0,190842.29,-14671.8571,-1159.2857,-559.0286,-11.6,-570.6286,-588.6571,-1782.2171,-959.28,11.75,0.0047,157187.87,688.12,147226.06,147914.18,9273.69,1.3,30125.85
Brazil,2020-10-06,213153845,8717,6.421441e6,samples tested,4969141,4515473,31560684,147494,33790159,31708178,2081981,29828.0,202830.29,188800.14,708.43,189508.57,13321.71,-2317.6286,-611.6571,-12.4857,-624.1429,-1693.4857,-1141.4286,-471.9451,207.26,0.0047,158524.75,691.96,148065.28,148757.24,9767.5,1.29,30125.85
Brazil,2020-10-07,213153845,8717,6.421441e6,samples tested,5000694,4542573,31749221,148228,34004719,31897449,2107270,25114.86,170781.14,190118.0,601.57,190719.57,-19938.4286,-2639.5714,-770.6,-7.4857,-778.0857,-1861.4857,-3669.7771,-71.4274,111.29,0.0046,159531.34,695.4,148949.79,149645.2,9886.15,1.28,30125.85
Brazil,2020-10-08,213153845,8717,6.421441e6,samples tested,5028444,4570016,31940062,148957,34193419,32089019,2104400,25670.0,174556.0,188316.14,590.86,188907.0,-14351.0,-7162.3429,-925.2286,-22.0857,-947.3143,-6215.0286,-1122.7829,194.32,456.43,0.0046,160416.62,698.82,149845.11,150543.94,9872.68,1.28,30125.85
Brazil,2020-10-09,213153845,8717,6.421441e6,samples tested,5055888,4597468,32130689,149639,34380038,32280328,2099710,25167.57,171139.43,187029.0,573.43,187602.43,-16463.0,-13333.2286,-1471.1714,-41.1429,-1512.3143,-11820.9143,-907.2743,397.4,223.61,0.0046,161292.13,702.02,150739.43,151441.45,9850.68,1.27,30125.85
Brazil,2020-10-10,213153845,8717,6.421441e6,samples tested,5082637,4624980,32321013,150198,34561932,32471211,2090721,20641.0,140358.71,185605.14,500.57,186105.71,-45747.0,-6773.2,-2566.7143,-20.2286,-2586.9429,-4186.2571,-810.6343,1322.85,126.39,0.0046,162145.48,704.65,151632.32,152336.97,9808.51,1.26,30125.85
Brazil,2020-10-11,213153845,8717,6.421441e6,samples tested,5094979,4652641,32510788,150488,34645857,32661276,1984581,20024.14,136164.14,181444.29,502.71,181947.0,-45782.8571,-6854.0,-2951.4857,-16.0286,-2967.5143,-3886.4857,845.58,646.13,66.56,0.0046,162539.21,706.01,152522.64,153228.65,9310.56,1.26,30125.85
Brazil,2020-10-12,213153845,8717,6.421441e6,samples tested,5103408,4678972,32691004,150689,34703174,32841693,1861481,20134.57,136915.14,177284.43,500.43,177784.86,-40869.7143,-6692.7429,-3305.5143,-15.3429,-3320.8571,-3371.8857,2944.48,560.51,-52.5669,0.0046,162808.11,706.95,153368.12,154075.07,8733.04,1.26,30125.85
Brazil,2020-10-13,213153845,8717,6.421441e6,samples tested,5113628,4703549,32859920,150998,34772670,33010918,1761752,20630.29,140286.0,173558.71,510.71,174069.43,-33783.4286,-2934.4571,-3618.2857,-9.0571,-3627.3429,692.89,2107.85,527.13,-379.5461,0.0046,163134.14,708.4,154160.58,154868.98,8265.17,1.26,30125.85
Brazil,2020-10-14,213153845,8717,6.421441e6,samples tested,5140863,4726353,33019331,151747,34957868,33171078,1786790,20246.43,137675.71,170501.43,496.71,170998.14,-33322.4286,1389.17,-3563.4857,-0.9143,-3564.4,4953.57,1895.26,134.57,-228.995,0.0046,164002.99,711.91,154908.45,155620.36,8382.63,1.25,30125.85
Brazil,2020-10-15,213153845,8717,6.421441e6,samples tested,5169386,4749527,33181053,152460,35151825,33333513,1818312,18483.29,125686.43,167513.71,455.29,167969.0,-42282.5714,3766.03,-3123.6571,9.6,-3114.0571,6880.09,1825.0,-574.8789,-206.997,0.0046,164912.93,715.26,155667.16,156382.41,8530.51,1.24,30125.85
Brazil,2020-10-16,213153845,8717,6.421441e6,samples tested,5200300,4773082,33345600,153214,35362040,33498814,1863226,21045.57,143110.0,163626.86,498.14,164125.0,-21015.0,2622.29,-2490.9143,2.31,-2488.6,5110.89,1518.41,-498.8491,-180.0976,0.0046,165899.14,718.8,156439.12,157157.92,8741.23,1.23,30125.85
Brazil,2020-10-17,213153845,8717,6.421441e6,samples tested,5224362,4797531,33514523,153675,35525662,33668198,1857464,22903.71,155745.29,161666.14,548.43,162214.57,-6469.2857,2432.26,-2022.8857,-1.0571,-2023.9429,4456.2,70.09,-474.4789,,0.0046,166666.77,720.96,157231.61,157952.57,8714.19,1.23,30125.85
Brazil,2020-10-18,213153845,8717,6.421441e6,samples tested,5224362,4822363,33683384,153675,35525662,33837059,1688603,22558.43,153397.43,161104.14,522.29,161626.43,-8229.0,4657.6,-1620.8857,2.0,-1618.8857,6276.49,-386.4,-373.3611,,0.0045,166666.77,720.96,158023.82,158744.77,7921.99,1.23,30125.85
Brazil,2020-10-19,213153845,8717,6.421441e6,samples tested,5250727,4844437,33836392,154176,35704944,33990568,1714376,22034.86,149837.0,160387.0,491.43,160878.43,-11041.4286,1739.6,-1040.8571,-7.4,-1048.2571,2787.86,-477.1371,,,0.0045,167507.86,723.31,158741.65,159464.95,8042.9,1.22,30125.85
Brazil,2020-10-20,213153845,8717,6.421441e6,samples tested,5273954,4866695,33991583,154837,35862887,34146420,1716467,21908.0,148974.43,159409.29,465.29,159874.57,-10900.1429,1834.03,-783.9714,-10.8571,-794.8286,2628.86,-41.8057,,,0.0045,168248.84,726.41,159469.72,160196.13,8052.71,1.22,30125.85
Brazil,2020-10-21,213153845,8717,6.421441e6,samples tested,5298772,4889077,34147060,155403,36031650,34302463,1729187,22324.71,151808.0,158422.57,461.14,158883.71,-7075.7143,236.6,-543.4,-12.4286,-555.8286,792.43,,,,0.0045,169040.58,729.06,160199.13,160928.19,8112.39,1.21,30125.85
Brazil,2020-10-22,213153845,8717,6.421441e6,samples tested,5323630,4911697,34303762,155900,36200684,34459662,1741022,24252.29,164915.43,157746.29,494.14,158240.43,6675.0,2223.23,-474.3429,-9.4571,-483.8,2707.03,,,,0.0045,169833.6,731.4,160934.29,161665.68,8167.91,1.21,30125.85
