country,date,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Brazil,2020-05-16,213724406,9001,132467,samples tested,233511,119904.539,1.109540276e6,15662,1938141,1.125202276e6,812938.724,113084.833,68534.427,790.5,69324.927,43759.906,6125.194,3859.437,23.528,3882.965,2242.229,-83.79861,-235.65972,,0.01392,0.00808,9068.412,73.281,5191.453,5264.735,3803.678,0.5673,619.803
Brazil,2020-05-17,213724406,9001,132467,samples tested,241080,128352.581,1.182987796e6,16118,2000964,1.199105796e6,801858.204,122306.0,72493.101,810.0,73303.101,49002.899,8030.694,4047.082,39.722,4086.804,3943.89,-247.91667,-437.21701,,0.01344,0.00806,9362.356,75.415,5535.109,5610.523,3751.833,0.5495,619.803
Brazil,2020-05-18,213724406,9001,132467,samples tested,255368,136400.255,1.255148996e6,16853,2119554,1.272001996e6,847552.004,124217.833,76910.41,847.5,77757.91,46459.924,7075.528,4405.867,39.472,4445.34,2630.188,-884.06944,,,0.01325,0.00795,9917.23,78.854,5872.745,5951.599,3965.63,0.5187,619.803
Brazil,2020-05-19,213724406,9001,132467,samples tested,271885,144553.414,1.331069178e6,17983,2256646,1.349052178e6,907593.822,134707.667,81083.872,897.667,81981.539,52726.128,4902.722,4663.698,20.75,4684.448,218.275,-1319.58333,,,0.01333,0.00797,10558.672,84.141,6227.97,6312.111,4246.561,0.4872,619.803
Brazil,2020-05-20,213724406,9001,132467,samples tested,291579,153618.195,1.412701708e6,18859,2420106,1.431560708e6,988545.292,147073.167,85792.323,982.5,86774.823,60298.343,2588.917,4682.263,22.028,4704.291,-2115.37408,-1194.28472,,,0.01317,0.00779,11323.489,88.24,6609.922,6698.162,4625.327,0.4543,619.803
Brazil,2020-05-21,213724406,9001,132467,samples tested,310087,163257.631,1.501381462e6,20047,2573722,1.521428462e6,1.052293538e6,149182.833,91287.658,968.833,92256.491,56926.342,2752.361,4499.04,12.944,4511.984,-1759.6229,-565.70833,,,0.01318,0.00779,12042.247,93.798,7024.848,7118.646,4923.6,0.4272,619.803
Brazil,2020-05-22,213724406,9001,132467,samples tested,330890,173782.301,1.59604351e6,21048,2746387,1.61709151e6,1.12929549e6,142501.167,96516.613,915.0,97431.613,45069.554,2298.389,4343.129,8.889,4352.018,-2053.62941,931.271,,,0.01302,0.00766,12850.133,98.482,7467.764,7566.246,5283.886,0.4003,619.803
Brazil,2020-05-23,213724406,9001,132467,samples tested,347398,185186.365,1.697741737e6,22013,2883403,1.719754737e6,1.163648263e6,137839.5,100586.679,942.167,101528.845,36310.655,2639.889,4166.158,-0.83333,4165.325,-1525.43582,1440.986,,,0.0128,0.00763,13491.22,102.997,7943.603,8046.6,5444.62,0.3813,619.803
Brazil,2020-05-24,213724406,9001,132467,samples tested,363211,197278.695,1.802874943e6,22666,3014651,1.825540943e6,1.189110057e6,140732.0,103904.647,925.167,104829.814,35902.186,6314.0,4016.788,9.861,4026.649,2287.351,1476.306,-73.67535,,0.01242,0.00752,14105.319,106.052,8435.513,8541.565,5563.754,0.3647,619.803
Brazil,2020-05-25,213724406,9001,132467,samples tested,374898,209495.905,1.910168857e6,23473,3111653,1.933641857e6,1.178011143e6,148498.0,107142.649,951.0,108093.649,40404.351,8516.306,4224.84,9.75,4234.59,4281.716,1750.951,-431.30556,,0.01214,0.00754,14559.184,109.828,8937.533,9047.361,5511.823,0.3533,619.803
Brazil,2020-05-26,213724406,9001,132467,samples tested,391222,221359.55,2.016221779e6,24512,3247143,2.040733779e6,1.206409221e6,162912.5,110789.272,977.5,111766.772,51145.728,8203.611,4630.17,-6.33333,4623.837,3579.774,636.569,-707.41667,,0.01201,0.00755,15193.131,114.69,9433.746,9548.436,5644.696,0.3386,619.803
Brazil,2020-05-27,213724406,9001,132467,samples tested,411821,233487.227,2.124809345e6,25598,3418114,2.150407345e6,1.267706655e6,187066.833,115388.383,1028.0,116416.383,70650.45,9643.694,4947.882,1.389,4949.271,4694.424,-284.23611,-780.43229,,0.0119,0.00749,15993.092,119.771,9941.819,10061.59,5931.502,0.3217,619.803
Brazil,2020-05-28,213724406,9001,132467,samples tested,438238,246216.297,2.238899404e6,26754,3637375,2.265653404e6,1.371721596e6,193599.0,121865.652,973.5,122839.152,70759.848,8860.278,5373.592,2.444,5376.036,3484.241,-1353.36111,-279.37847,,0.01181,0.00736,17018.997,125.18,10475.638,10600.817,6418.179,0.3023,619.803
Brazil,2020-05-29,213724406,9001,485000,samples tested,465166,260116.634,2.362477367e6,27878,3860878,2.390355367e6,1.470522633e6,187061.167,128367.698,904.167,129271.865,57789.302,7379.361,5685.063,7.722,5692.786,1686.575,-1370.77778,,,0.01166,0.00722,18064.75,130.439,11053.849,11184.288,6880.462,1.043,2269.278
Brazil,2020-05-30,213724406,9001,485000,samples tested,498440,275267.122,2.495205243e6,28834,4137052,2.524039243e6,1.613012757e6,198594.167,133591.938,933.5,134525.438,64068.729,2790.167,5845.444,0.6667,5846.111,-3055.94406,-480.94444,,,0.01142,0.00697,19356.947,134.912,11674.873,11809.785,7547.162,0.973,2269.278
Brazil,2020-05-31,213724406,9001,485000,samples tested,514849,292454.293,2.641362766e6,29314,4273247,2.670676766e6,1.602570234e6,201659.667,139384.201,965.667,140349.868,61309.799,4160.583,5546.77,21.528,5568.298,-1407.7143,-1356.8125,,,0.01098,0.00686,19994.193,137.158,12358.733,12495.89,7498.302,0.942,2269.278
Brazil,2020-06-01,213724406,9001,485000,samples tested,526447,309384.084,2.786427969e6,29937,4369510,2.816364969e6,1.553145031e6,207188.667,144899.653,1023.833,145923.486,61265.181,6936.5,5409.962,30.361,5440.324,1496.176,-137.93056,,,0.01063,0.00685,20444.6,140.073,13037.481,13177.554,7267.046,0.9213,2269.278
Brazil,2020-06-02,213724406,9001,485000,samples tested,555383,325133.531,2.926360972e6,31199,4609679,2.957559972e6,1.652119028e6,203807.833,150461.048,1032.0,151493.048,52314.786,1952.111,5567.062,9.278,5576.34,-3624.22853,-596.31944,,,0.01055,0.00677,21568.332,145.978,13692.217,13838.195,7730.137,0.8733,2269.278
Brazil,2020-06-03,213724406,9001,485000,samples tested,584016,341880.028,3.075204611e6,32548,4847333,3.107752611e6,1.739580389e6,218562.5,155146.271,1102.667,156248.937,62313.563,2238.444,5245.087,1.778,5246.864,-3008.41988,-1173.52778,,,0.01047,0.00671,22680.297,152.29,14388.645,14540.935,8139.362,0.8305,2269.278
Brazil,2020-06-04,213724406,9001,485000,samples tested,614941,359460.48,3.231875283e6,34021,5104010,3.265896283e6,1.838113717e6,228680.167,160827.473,1086.333,161913.807,66766.36,1775.306,4986.816,-13.44444,4973.372,-3198.06605,-605.20833,,,0.01042,0.00667,23881.269,159.182,15121.695,15280.877,8600.392,0.7887,2269.278
Brazil,2020-06-05,213724406,9001,485000,samples tested,645771,378588.164,3.39797153e6,35026,5359899,3.43299753e6,1.92690147e6,210306.833,166994.309,989.167,167983.476,42323.358,2242.389,4690.944,-8.30556,4682.638,-2440.24944,-937.43056,,,0.0102,0.00653,25078.554,163.884,15898.847,16062.73,9015.823,0.751,2269.278
Brazil,2020-06-06,213724406,9001,485000,samples tested,672846,398789.331,3.572240391e6,35930,5584622,3.608170391e6,1.976451609e6,215090.333,170854.72,976.333,171831.054,43259.28,-468.72222,4480.742,-19.94444,4460.797,-4929.51969,27.826,,,0.00996,0.00643,26130.015,168.114,16714.237,16882.351,9247.665,0.7208,2269.278
Brazil,2020-06-07,213724406,9001,485000,samples tested,691758,419912.21,3.75139281e6,36455,5741591,3.78784781e6,1.95374319e6,217840.5,174820.549,943.167,175763.716,42076.784,-1511.27778,4019.687,-7.02778,4012.659,-5523.93709,,,,0.00962,0.00635,26864.461,170.57,17552.477,17723.048,9141.414,0.7011,2269.278
Brazil,2020-06-08,213724406,9001,485000,samples tested,707412,440632.373,3.928326827e6,37134,5871520,3.965460827e6,1.906059173e6,217262.167,178606.711,982.167,179588.878,37673.289,1886.611,3503.178,7.306,3510.483,-1623.87211,,,,0.00936,0.00632,27472.389,173.747,18380.338,18554.085,8918.304,0.6856,2269.278
Brazil,2020-06-09,213724406,9001,485000,samples tested,739503,460237.248,4.100332934e6,38406,6137875,4.138738934e6,1.999136066e6,215750.167,182030.722,983.0,183013.722,32736.444,,,,,,,,,0.00928,0.00626,28718.643,179.699,19185.141,19364.84,9353.803,0.6558,2269.278
Brazil,2020-06-10,213724406,9001,485000,samples tested,772416,480859.589,4.280798576e6,39680,6411053,4.320478576e6,2.090574424e6,219612.5,184945.596,1044.167,185989.763,33622.737,,,,,,,,,0.00918,0.00619,29996.822,185.66,20029.526,20215.186,9781.636,0.6279,2269.278
Brazil,2020-06-11,213724406,9001,485000,samples tested,802828,502518.444,4.469611796e6,40919,6663472,4.510530796e6,2.152941204e6,221626.5,188013.375,1033.0,189046.375,32580.125,,,,,,,,,0.00907,0.00614,31177.871,191.457,20912.969,21104.425,10073.446,0.6041,2269.278
Brazil,2020-06-12,213724406,9001,485000,samples tested,828810,525190.404,4.664424724e6,41828,6879123,4.706252724e6,2.172870276e6,,,,,,,,,,,,,,0.00889,0.00608,32186.886,195.71,21824.483,22020.193,10166.692,0.5852,2269.278
Brazil,2020-06-13,213724406,9001,485000,samples tested,850514,548097.64,4.861066386e6,42720,7059266,4.903786386e6,2.155479614e6,,,,,,,,,,,,,,0.00871,0.00605,33029.761,199.884,22744.554,22944.438,10085.323,0.5702,2269.278
Brazil,2020-06-14,213724406,9001,485000,samples tested,867624,571094.4,5.056407078e6,43332,7201279,5.099739078e6,2.101539922e6,,,,,,,,,,,,,,0.0085,0.00602,33694.229,202.747,23658.538,23861.286,9832.943,0.559,2269.278
