income_group,date,estimated_population,total_tests,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
High income,2020-06-13,1152317758,44272192,4200270,3457854,294331,4200270,3752185,448085,43076.833333333336,38909.833333333336,1188.1666666666667,40098.0,2978.8333333333358,1441.5,420.36111111111194,-25.47222222222221,394.8888888888897,1046.6111111111104,-7.187499999999716,-127.328125,,0.0784425608012398,0.07007430474707578,3645.0622849812926,255.4252053798515,3000.781664600538,3256.2068699803895,388.8554150009029,10.540320503205747,38420.1247378503
High income,2020-06-14,1152317758,50892512,4241400,3497876,295043,4241400,3792919,448481,48621.5,39171.333333333336,1197.6666666666667,40369.0,8252.5,1538.5555555555559,484.19444444444406,6.055555555555543,490.2499999999996,1048.3055555555563,51.027777777777715,-131.546875,,0.07778784624717797,0.06956264440986466,3680.7555646469523,256.0430905031666,3035.5134039338477,3291.5564944370144,389.1990702099377,11.998989013061724,44165.34557996458
High income,2020-06-15,1152317758,46025644,4279191,3537999,295694,4279191,3833693,445498,48694.333333333336,39950.0,1169.6666666666667,41119.666666666664,7574.6666666666715,1627.4444444444453,553.805555555556,31.555555555555543,585.3611111111115,1042.0833333333337,-321.75,,,0.07713032838049369,0.06910044445316883,3713.5512060727956,256.60803883923137,3070.3327927017854,3326.9408315410165,386.6103745317791,10.755688166291245,39941.79876207375
High income,2020-06-16,1152317758,46851225,4321290,3577073,297117,4321290,3874190,447100,49809.5,40447.333333333336,1360.0,41807.333333333336,8002.166666666664,1718.4166666666667,664.5277777777774,15.861111111111086,680.3888888888885,1038.0277777777783,-322.9722222222223,-97.78993055555551,,0.07669138581226011,0.06875655186298536,3750.0853996211695,257.8429412696771,3104.241842292254,3362.0847835619315,388.00061605923804,10.841953444457557,40658.25131543273
High income,2020-06-17,1152317758,46856271,4397702,3616231,298606,4397702,3914837,482865,51509.0,41109.166666666664,1426.5,42535.666666666664,8973.333333333336,154.5,763.6111111111107,11.138888888888877,774.7499999999997,-620.2499999999997,-350.36805555555566,,,0.07627546178806423,0.06790046255976417,3816.3969699059344,259.13511956829535,3138.223788442215,3397.3589080105107,419.0380618954238,10.654717168193752,40662.630315899376
High income,2020-06-18,1152317758,51534704,4446032,3658795,299938,4446032,3958733,487299,52474.333333333336,41933.0,1417.8333333333333,43350.833333333336,9123.5,246.66666666666666,703.4166666666666,14.916666666666666,718.3333333333333,-471.66666666666663,-340.13194444444434,,,0.07576616053671718,0.06746195259053465,3858.3385260994996,260.2910507259578,3175.16151651635,3435.4525672423074,422.88595885719224,11.591168034777978,44722.65019107689
High income,2020-06-19,1152317758,52000440,4499127,3700538,302491,4499127,4003029,496098,53387.333333333336,42897.0,1283.3333333333333,44180.333333333336,9207.0,225.97222222222263,681.3888888888881,-5.833333333333333,675.5555555555547,-449.5833333333321,122.49305555555534,,,0.07556552800391904,0.06723326547572452,3904.41522641188,262.506585444811,3211.3867675030656,3473.893352947877,430.5218734640033,11.557895565072958,45126.82342954919
High income,2020-06-20,1152317758,53337583,4550454,3744531,303602,4550454,4048133,502321,49548.5,43753.0,1264.5,45017.5,4531.0,357.8888888888893,647.8611111111119,-13.277777777777791,634.583333333334,-276.69444444444474,110.06944444444434,,,0.07499802995603158,0.06671905704353895,3948.957627710186,263.47072922571414,3249.5646049047523,3513.0353341304663,435.92229357971934,11.721376152797061,46287.21776584823
High income,2020-06-21,1152317758,60037904,4594037,3789597,304201,4594037,4093798,500239,50174.333333333336,44170.5,1259.1666666666667,45429.666666666664,4744.6666666666715,644.4722222222214,610.444444444444,-1.055555555555543,609.3888888888885,35.08333333333292,,,,0.07430776994859052,0.06621648889636718,3986.7796604762557,263.9905511201885,3288.673609072334,3552.664160192522,434.11550028373335,13.068659220637535,52101.8647705332
High income,2020-06-22,1152317758,61672259,4641614,3834455,304817,4641614,4139272,502342,51165.333333333336,44535.666666666664,1325.0,45860.666666666664,5304.6666666666715,686.944444444444,592.694444444444,20.055555555555582,612.7499999999995,74.19444444444446,,,,0.07364024398493262,0.06567047583017459,4028.0677510829437,264.5251258897982,3327.602107473553,3592.1272333633515,435.94051771959244,13.286813380001009,53520.18449063943
High income,2020-06-23,1152317758,62694520,4694993,3878749,306193,4694993,4184942,510051,53656.333333333336,44996.333333333336,1346.8333333333333,46343.16666666667,7313.166666666664,,,,,,,,,0.07316541065563155,0.06521692364610554,4074.390911191703,265.71924095957564,3366.0411575467538,3631.7603985063292,442.6305126853734,13.353485298061146,54407.31913115236
High income,2020-06-24,1152317758,63747073,4747078,3923818,307493,4747078,4231311,515767,56341.166666666664,45595.666666666664,1411.5,47007.166666666664,9334.0,,,,,,,,,0.07267085780269993,0.06477521540619303,4119.591117157807,266.84740199933634,3405.1527651628885,3672.000167162225,447.5909499955827,13.42869719014518,55320.741659524094
High income,2020-06-25,1152317758,65048195,4806119,3967752,310441,4806119,4278193,527926,57509.0,46453.166666666664,1403.6666666666667,47856.83333333333,9652.166666666672,,,,,,,,,0.07256357999744284,0.06459286588617552,4170.827852502816,269.4057241110399,3443.2794014096935,3712.6851255207334,458.142726982083,13.534453682898821,56449.876389043726
High income,2020-06-26,1152317758,65887906,4872392,4014509,311683,4872392,4326192,546200,,,,,,,,,,,,,,0.07204557726517917,0.06396919623872628,4228.340634493632,270.48355181210354,3483.855882745148,3754.3394345572515,474.0011999363807,13.522702196375004,57178.59118508872
High income,2020-06-27,1152317758,66864088,4932084,4063171,312670,4932084,4375841,556243,,,,,,,,,,,,,,0.07145369313007488,0.06339510843692038,4280.142318174706,271.3400863861373,3526.0855539119443,3797.425640298082,482.7166778766244,13.55696456102532,58025.73772363925
High income,2020-06-28,1152317758,65644211,4986668,4113174,313239,4986668,4426413,560255,,,,,,,,,,,,,,0.07076587747234613,0.06281529069109874,4327.511196785705,271.83387379507866,3569.478966582063,3841.312840377142,486.1983564085628,13.163942536379,56967.10872002374
