Income Group,Date,Estimated Population,Total Tests,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
,2020-05-28,,71757.0,1183,1154,23,1183,1177,6,0.143,0.143,0.286,0.143,0.429,-0.2857,-0.0571,0.0,-0.0286,-0.0286,-0.0286,-0.0114,0.0069,0.0,0.0195,,,,,,60.66,
,2020-05-29,,71913.0,1184,1155,23,1184,1178,6,0.286,0.286,0.571,0.143,0.714,-0.4286,-0.0571,-0.0286,-0.0286,-0.0571,0.0,0.0171,0.0069,0.0,0.0195,,,,,,60.74,
,2020-05-30,,72087.0,1184,1155,23,1184,1178,6,0.286,0.286,0.571,0.0,0.571,-0.2857,-0.0571,0.0286,-0.0286,0.0,-0.0571,0.0057,0.0023,-0.0032,0.0195,,,,,,60.88,
,2020-05-31,,72324.0,1184,1155,23,1184,1178,6,0.286,0.286,0.429,0.0,0.429,-0.1429,0.0,0.0286,-0.0286,0.0,0.0,0.0057,0.0023,-0.0016,0.0195,,,,,,61.08,
,2020-06-01,,72510.0,1185,1157,23,1185,1180,5,0.286,0.286,0.571,0.0,0.571,-0.2857,-0.0286,-0.0286,-0.0286,-0.0571,0.0286,0.0,-0.0046,-0.0016,0.0195,,,,,,61.19,
,2020-06-02,,72688.0,1185,1157,23,1185,1180,5,0.143,0.143,0.429,0.0,0.429,-0.2857,-0.0286,0.0,0.0,0.0,-0.0286,0.0,-0.0011,0.0,0.0195,,,,,,61.34,
,2020-06-03,,72876.0,1185,1157,23,1185,1180,5,0.143,0.143,0.429,0.0,0.429,-0.2857,-0.0571,-0.0286,0.0,-0.0286,-0.0286,-0.0057,-0.0011,0.0,0.0195,,,,,,61.5,
,2020-06-04,,73046.0,1185,1158,23,1185,1181,4,0.143,0.143,0.571,0.0,0.571,-0.4286,-0.0571,-0.0571,0.0,-0.0571,0.0,0.0,0.0023,0.0018,0.0195,,,,,,61.64,
,2020-06-05,,73230.0,1185,1158,23,1185,1181,4,0.0,0.0,0.286,0.0,0.286,-0.2857,-0.0286,-0.0286,0.0,-0.0286,0.0,0.0,0.0023,0.0009,0.0195,,,,,,61.8,
,2020-06-06,,73368.0,1185,1158,23,1185,1181,4,0.0,0.0,0.286,0.0,0.286,-0.2857,-0.0286,-0.0571,0.0,-0.0571,0.0286,0.0114,0.0046,0.0009,0.0195,,,,,,61.91,
,2020-06-07,,73476.0,1185,1159,23,1185,1182,3,0.0,0.0,0.286,0.0,0.286,-0.2857,-0.0286,-0.0571,0.0,-0.0571,0.0286,0.0114,0.0034,-0.0002,0.0195,,,,,,62.01,
,2020-06-08,,73605.0,1185,1159,23,1185,1182,3,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0286,0.0,0.0286,-0.0286,0.0171,0.0034,-0.0002,0.0195,,,,,,62.11,
,2020-06-09,,73757.0,1185,1159,23,1185,1182,3,0.0,0.0,0.286,0.0,0.286,-0.2857,0.0,0.0,0.0,0.0,0.0,0.0171,0.0011,-0.0018,0.0195,,,,,,62.24,
,2020-06-10,,73909.0,1185,1159,23,1185,1182,3,0.0,0.0,0.429,0.0,0.429,-0.4286,0.0571,0.0,0.0,0.0,0.0571,0.0171,0.0011,-0.0016,0.0195,,,,,,62.37,
,2020-06-11,,74044.0,1185,1159,23,1185,1182,3,0.0,0.0,0.286,0.0,0.286,-0.2857,0.0571,0.0286,0.0,0.0286,0.0286,0.0171,-0.0046,-0.0018,0.0195,,,,,,62.48,
,2020-06-12,,74186.0,1185,1160,23,1185,1183,2,0.286,0.286,0.286,0.0,0.286,0.0,0.0571,0.0,0.0,0.0,0.0571,0.0171,-0.0046,-0.0018,0.0194,,,,,,62.6,
,2020-06-13,,74304.0,1185,1161,23,1185,1184,1,0.286,0.286,0.286,0.0,0.286,0.0,0.0857,0.0,0.0,0.0,0.0857,-0.0057,-0.0057,-0.0018,0.0194,,,,,,62.7,
,2020-06-14,,74415.0,1185,1161,23,1185,1184,1,0.286,0.286,0.286,0.0,0.286,0.0,0.0857,0.0,0.0,0.0,0.0857,-0.0057,-0.008,0.0007,0.0194,,,,,,62.8,
,2020-06-15,,74560.0,1187,1161,23,1187,1184,3,0.429,0.429,0.429,0.0,0.429,0.0,0.0286,-0.0286,0.0,-0.0286,0.0571,-0.0114,-0.008,0.0007,0.0194,,,,,,62.81,
,2020-06-16,,74707.0,1187,1161,23,1187,1184,3,0.429,0.429,0.286,0.0,0.286,0.143,0.0286,-0.0286,0.0,-0.0286,0.0571,-0.0229,-0.0011,0.0016,0.0194,,,,,,62.94,
,2020-06-17,,74853.0,1187,1161,23,1187,1184,3,0.429,0.429,0.143,0.0,0.143,0.286,0.0,0.0,0.0,0.0,0.0,-0.0229,-0.0011,0.0027,0.0194,,,,,,63.06,
,2020-06-18,,74988.0,1188,1162,23,1188,1185,3,0.429,0.429,0.143,0.0,0.143,0.286,-0.0286,-0.0286,0.0,-0.0286,0.0,-0.0114,0.0023,0.0025,0.0194,,,,,,63.12,
,2020-06-19,,75147.0,1188,1162,23,1188,1185,3,0.286,0.286,0.286,0.0,0.286,0.0,-0.0286,0.0,0.0,0.0,-0.0286,-0.0114,0.0057,0.0007,0.0194,,,,,,63.26,
,2020-06-20,,75261.0,1188,1162,23,1188,1185,3,0.286,0.286,0.286,0.0,0.286,0.0,-0.0286,0.0,0.0,0.0,-0.0286,0.0,0.0046,0.0007,0.0194,,,,,,63.35,
,2020-06-21,,75365.0,1188,1162,23,1188,1185,3,0.286,0.286,0.286,0.0,0.286,0.0,-0.0286,0.0286,0.0,0.0286,-0.0571,0.0057,0.0023,-0.0007,0.0194,,,,,,63.44,
,2020-06-22,,75521.0,1189,1163,23,1189,1186,3,0.286,0.286,0.143,0.0,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,-0.0014,0.0194,,,,,,63.52,
,2020-06-23,,75647.0,1189,1163,23,1189,1186,3,0.286,0.286,0.286,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0005,0.0194,,,,,,63.62,
,2020-06-24,,75820.0,1189,1163,23,1189,1186,3,0.286,0.286,0.286,0.0,0.286,0.0,-0.0286,-0.0286,0.0,-0.0286,0.0,0.0,-0.0011,0.0,0.0194,,,,,,63.77,
,2020-06-25,,76037.0,1190,1163,23,1190,1186,4,0.286,0.286,0.286,0.0,0.286,0.0,-0.0286,0.0,0.0,0.0,-0.0286,-0.0057,0.0023,0.0,0.0194,,,,,,63.9,
,2020-06-26,,76213.0,1190,1164,23,1190,1187,3,0.143,0.143,0.143,0.0,0.143,0.0,-0.0286,-0.0286,0.0,-0.0286,0.0,0.0,0.0023,0.0009,0.0194,,,,,,64.04,
,2020-06-27,,76367.0,1190,1164,23,1190,1187,3,0.143,0.143,0.143,0.0,0.143,0.0,-0.0286,0.0286,0.0,0.0286,-0.0571,0.0114,0.0023,0.0002,0.0194,,,,,,64.17,
,2020-06-28,,76494.0,1190,1164,23,1190,1187,3,0.143,0.143,0.143,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0034,-0.0014,0.0194,,,,,,64.28,
,2020-06-29,,76678.0,1190,1164,23,1190,1187,3,0.143,0.143,0.429,0.0,0.429,-0.2857,0.0286,0.0286,0.0,0.0286,0.0,0.0114,0.0,-0.0016,0.0194,,,,,,64.44,
,2020-06-30,,76888.0,1190,1164,23,1190,1187,3,0.286,0.286,0.286,0.0,0.286,0.0,0.0286,0.0286,0.0,0.0286,0.0,0.0114,-0.0046,-0.0011,0.0194,,,,,,64.61,
,2020-07-01,,77029.0,1190,1164,23,1190,1187,3,0.286,0.286,0.286,0.0,0.286,0.0,0.0286,0.0571,0.0,0.0571,-0.0286,0.0,-0.0057,-0.0014,0.0194,,,,,,64.73,
,2020-07-02,,77158.0,1191,1166,23,1191,1189,2,0.286,0.286,0.286,0.0,0.286,0.0,0.0286,0.0,0.0,0.0,0.0286,-0.0114,-0.0034,0.0,0.0193,,,,,,64.78,
,2020-07-03,,77298.0,1192,1166,23,1192,1189,3,0.286,0.286,0.429,0.0,0.429,-0.1429,0.0,0.0286,0.0,0.0286,-0.0286,-0.0171,-0.0034,0.0018,0.0193,,,,,,64.85,
,2020-07-04,,77417.0,1192,1166,23,1192,1189,3,0.286,0.286,0.429,0.0,0.429,-0.1429,-0.0286,-0.0286,0.0,-0.0286,0.0,-0.0057,0.0,0.0027,0.0193,,,,,,64.95,
,2020-07-05,,77568.0,1192,1166,23,1192,1189,3,0.286,0.286,0.429,0.0,0.429,-0.1429,-0.0571,-0.0286,0.0,-0.0286,-0.0286,-0.0057,0.0046,0.0009,0.0193,,,,,,65.07,
,2020-07-06,,77745.0,1192,1167,23,1192,1190,2,0.143,0.143,0.143,0.0,0.143,0.0,0.0,-0.0286,0.0,-0.0286,0.0286,0.0,0.008,0.0009,0.0193,,,,,,65.22,
,2020-07-07,,77881.0,1192,1167,23,1192,1190,2,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,-0.0286,0.0,-0.0286,0.0286,0.0114,0.0011,-0.0005,0.0193,,,,,,65.34,
,2020-07-08,,78022.0,1192,1167,23,1192,1190,2,0.286,0.286,0.286,0.0,0.286,0.0,0.0,-0.0571,0.0,-0.0571,0.0571,0.0229,0.0011,-0.0021,0.0193,,,,,,65.45,
,2020-07-09,,78210.0,1192,1167,23,1192,1190,2,0.286,0.286,0.286,0.0,0.286,0.0,0.0286,0.0,0.0,0.0,0.0286,0.0,-0.0023,-0.0034,0.0193,,,,,,65.61,
,2020-07-10,,78375.0,1192,1167,23,1192,1190,2,0.286,0.286,0.143,0.0,0.143,0.143,0.0571,0.0286,0.0,0.0286,0.0286,0.0,-0.0057,-0.0007,0.0193,,,,,,65.75,
,2020-07-11,,78493.0,1194,1168,23,1194,1191,3,0.286,0.286,0.143,0.0,0.143,0.143,0.0,0.0,0.0,0.0,0.0,-0.0114,-0.0091,0.0002,0.0193,,,,,,65.74,
,2020-07-12,,78619.0,1194,1168,23,1194,1191,3,0.286,0.286,0.286,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,-0.0171,-0.0023,0.0023,0.0193,,,,,,65.85,
,2020-07-13,,78745.0,1194,1168,23,1194,1191,3,0.286,0.286,0.286,0.0,0.286,0.0,-0.0571,0.0,0.0,0.0,-0.0571,-0.0229,0.0023,0.0039,0.0193,,,,,,65.95,
,2020-07-14,,78900.0,1194,1168,23,1194,1191,3,0.286,0.286,0.286,0.0,0.286,0.0,-0.0571,0.0,0.0,0.0,-0.0571,-0.0114,0.0091,0.0048,0.0193,,,,,,66.08,
,2020-07-15,,79064.0,1194,1169,23,1194,1192,2,0.0,0.0,0.143,0.0,0.143,-0.1429,-0.0571,0.0,0.0,0.0,-0.0571,0.0114,0.0137,0.003,0.0193,,,,,,66.22,
,2020-07-16,,79255.0,1194,1169,23,1194,1192,2,0.0,0.0,0.143,0.0,0.143,-0.1429,-0.0571,0.0,0.0,0.0,-0.0571,0.0343,0.0149,0.0002,0.0193,,,,,,66.38,
,2020-07-17,,79400.0,1194,1169,23,1194,1192,2,0.0,0.0,0.286,0.0,0.286,-0.2857,0.0571,-0.0286,0.0,-0.0286,0.0857,0.0514,0.0126,-0.0014,0.0193,,,,,,66.5,
,2020-07-18,,79511.0,1194,1169,23,1194,1192,2,0.0,0.0,0.286,0.0,0.286,-0.2857,0.114,0.0,0.0,0.0,0.114,0.0514,0.0034,-0.0053,0.0193,,,,,,66.59,
,2020-07-19,,79646.0,1194,1169,23,1194,1192,2,0.571,0.571,0.143,0.0,0.143,0.429,0.2,0.0286,0.0,0.0286,0.171,0.0514,0.0023,-0.0055,0.0193,,,,,,66.71,
,2020-07-20,,79807.0,1194,1170,23,1194,1193,1,0.571,0.571,0.143,0.0,0.143,0.429,0.2,0.0,0.0,0.0,0.2,0.0286,-0.0126,-0.0057,0.0193,,,,,,66.84,
,2020-07-21,,79950.0,1194,1170,23,1194,1193,1,1.0,1.0,0.286,0.0,0.286,0.714,0.2,0.0286,0.0,0.0286,0.171,0.0457,-0.0126,-0.0023,0.0193,,,,,,66.96,
,2020-07-22,,80106.0,1198,1170,23,1198,1193,5,1.0,1.0,0.286,0.0,0.286,0.714,0.2,0.0571,0.0,0.0571,0.143,-0.0114,-0.016,-0.0048,0.0193,,,,,,66.87,
,2020-07-23,,80269.0,1198,1170,23,1198,1193,5,1.0,1.0,0.429,0.0,0.429,0.571,0.343,0.0571,0.0,0.0571,0.286,-0.0114,-0.008,0.0018,0.0193,,,,,,67.0,
,2020-07-24,,80404.0,1201,1171,23,1201,1194,7,1.57,1.57,0.429,0.0,0.429,1.14,0.143,0.0857,0.0,0.0857,0.0571,-0.0286,-0.0217,0.0011,0.0193,,,,,,66.95,
,2020-07-25,,80499.0,1201,1171,23,1201,1194,7,2.29,2.29,0.429,0.0,0.429,1.86,0.143,0.114,0.0,0.114,0.0286,-0.0114,-0.0034,0.0039,0.0193,,,,,,67.03,
,2020-07-26,,80622.0,1201,1172,23,1201,1195,6,1.71,1.71,0.714,0.0,0.714,1.0,0.0571,0.0857,0.0,0.0857,-0.0286,-0.0629,-0.0069,-0.0005,0.0192,,,,,,67.13,
,2020-07-27,,80823.0,1205,1173,23,1205,1196,9,1.71,1.71,0.857,0.0,0.857,0.857,0.143,0.114,0.0,0.114,0.0286,-0.0286,0.0034,0.005,0.0192,,,,,,67.07,
,2020-07-28,,81164.0,1210,1173,23,1210,1196,14,1.29,1.29,0.857,0.0,0.857,0.429,0.0286,0.114,0.0,0.114,-0.0857,-0.0457,-0.0103,0.0002,0.0192,,,,,,67.08,
,2020-07-29,,81384.0,1210,1175,23,1210,1198,12,2.29,2.29,1.0,0.0,1.0,1.29,0.0,0.0857,0.0,0.0857,-0.0857,-0.0114,0.0034,0.0023,0.0192,,,,,,67.26,
,2020-07-30,,81587.0,1210,1176,23,1210,1199,11,2.43,2.43,1.0,0.0,1.0,1.43,-0.0857,0.0857,0.0,0.0857,-0.1714,-0.0629,-0.0023,-0.0016,0.0192,,,,,,67.43,
,2020-07-31,,81822.0,1210,1177,23,1210,1200,10,1.71,1.71,1.14,0.0,1.14,0.571,0.0,0.0571,0.0,0.0571,-0.0571,-0.0457,0.0046,0.0046,0.0192,,,,,,67.62,
,2020-08-01,,81926.0,1217,1178,23,1217,1201,16,1.29,1.29,1.29,0.0,1.29,0.0,-0.1714,0.0286,0.0,0.0286,-0.2,-0.04,-0.0046,0.0016,0.0192,,,,,,67.32,
,2020-08-02,,82058.0,1218,1179,23,1218,1202,16,1.29,1.29,1.14,0.0,1.14,0.143,-0.2,0.0286,0.0,0.0286,-0.2286,-0.0229,0.0126,0.0034,0.0191,,,,,,67.37,
,2020-08-03,,82331.0,1217,1181,23,1217,1204,13,1.43,1.43,1.14,0.0,1.14,0.286,-0.2,0.0,0.0,0.0,-0.2,-0.0343,0.0114,0.0021,0.0191,,,,,,67.65,
,2020-08-04,,82523.0,1219,1182,23,1219,1205,14,1.43,1.43,1.14,0.0,1.14,0.286,-0.2,0.0,0.0,0.0,-0.2,-0.0,0.0149,0.0037,0.0191,,,,,,67.7,
,2020-08-05,,82735.0,1219,1183,23,1219,1206,13,0.714,0.714,1.14,0.0,1.14,-0.4286,-0.1714,-0.0286,0.0,-0.0286,-0.1429,0.0114,0.0149,-0.0005,0.0191,,,,,,67.87,
,2020-08-06,,82949.0,1220,1184,23,1220,1207,13,0.286,0.286,1.29,0.0,1.29,-1.0,-0.1714,-0.0286,0.0,-0.0286,-0.1429,0.0343,0.0137,-0.0009,0.0191,,,,,,67.99,
,2020-08-07,,83113.0,1220,1185,23,1220,1208,12,0.429,0.429,1.0,0.0,1.0,-0.5714,-0.1429,-0.0286,0.0,-0.0286,-0.1143,0.0514,0.0103,-0.0037,0.019,,,,,,68.13,
,2020-08-08,,83286.0,1222,1186,23,1222,1209,13,0.571,0.571,1.0,0.0,1.0,-0.4286,-0.0286,-0.0286,0.0,-0.0286,-0.0,0.0343,0.0069,-0.0053,0.019,,,,,,68.16,
,2020-08-09,,83428.0,1220,1188,23,1220,1211,9,0.714,0.714,1.0,0.0,1.0,-0.2857,0.0571,-0.0571,0.0,-0.0571,0.114,0.0514,-0.0034,-0.0037,0.019,,,,,,68.38,
,2020-08-10,,83675.0,1220,1188,23,1220,1211,9,0.571,0.571,1.0,0.0,1.0,-0.4286,0.0,0.0,0.0,0.0,0.0,0.0457,-0.0114,-0.005,0.019,,,,,,68.59,
,2020-08-11,,83822.0,1223,1189,23,1223,1212,11,0.571,0.571,1.0,0.0,1.0,-0.4286,0.0857,-0.0286,0.0,-0.0286,0.114,0.0171,-0.0046,-0.0046,0.019,,,,,,68.54,
,2020-08-12,,84012.0,1224,1190,23,1224,1213,11,0.429,0.429,1.0,0.0,1.0,-0.5714,0.0857,0.0,0.0,0.0,0.0857,-0.0057,-0.0149,-0.0011,0.019,,,,,,68.64,
,2020-08-13,,84241.0,1224,1191,23,1224,1214,10,1.0,1.0,0.857,0.0,0.857,0.143,0.0571,0.0,0.0,0.0,0.0571,0.0114,-0.016,0.0016,0.0189,,,,,,68.82,
,2020-08-14,,84439.0,1224,1192,23,1224,1215,9,1.14,1.14,1.0,0.0,1.0,0.143,0.0286,0.0,0.0,0.0,0.0286,-0.0229,-0.0091,-0.0009,0.0189,,,,,,68.99,
,2020-08-15,,84572.0,1225,1193,23,1225,1216,9,0.857,0.857,1.0,0.0,1.0,-0.1429,0.0571,-0.0286,0.0,-0.0286,0.0857,-0.0343,-0.0034,0.003,0.0189,,,,,,69.04,
,2020-08-16,,84696.0,1227,1194,23,1227,1217,10,0.714,0.714,1.0,0.0,1.0,-0.2857,-0.0286,0.0,0.0,0.0,-0.0286,-0.0286,-0.0091,0.0043,0.0189,,,,,,69.03,
,2020-08-17,,84956.0,1228,1195,23,1228,1218,10,0.714,0.714,0.857,0.0,0.857,-0.1429,-0.0857,-0.0286,0.0,-0.0286,-0.0571,-0.0229,0.0,0.003,0.0189,,,,,,69.18,
,2020-08-18,,85121.0,1229,1196,23,1229,1219,10,0.857,0.857,0.857,0.0,0.857,0.0,-0.0857,-0.0286,0.0,-0.0286,-0.0571,-0.0343,0.0057,0.0021,0.0189,,,,,,69.26,
,2020-08-19,,85343.0,1229,1197,23,1229,1220,9,0.714,0.714,0.857,0.0,0.857,-0.1429,-0.0857,-0.0571,0.0,-0.0571,-0.0286,-0.0229,0.0057,0.0041,0.0189,,,,,,69.44,
,2020-08-20,,85557.0,1229,1197,23,1229,1220,9,0.429,0.429,0.857,0.0,0.857,-0.4286,-0.1143,-0.0286,0.0,-0.0286,-0.0857,-0.0057,0.0069,0.0021,0.0189,,,,,,69.62,
,2020-08-21,,85774.0,1230,1198,23,1230,1221,9,0.286,0.286,0.714,0.0,0.714,-0.4286,-0.1429,-0.0286,0.0,-0.0286,-0.1143,0.0,0.0114,0.0,0.0188,,,,,,69.73,
,2020-08-22,,85902.0,1230,1199,23,1230,1222,8,0.143,0.143,0.714,0.0,0.714,-0.5714,-0.1143,-0.0286,0.0,-0.0286,-0.0857,0.0114,0.0103,0.0,0.0188,,,,,,69.84,
,2020-08-23,,86019.0,1230,1200,23,1230,1223,7,0.143,0.143,0.714,0.0,0.714,-0.5714,-0.0857,-0.0571,0.0,-0.0571,-0.0286,0.0229,0.0057,-0.0014,0.0188,,,,,,69.93,
,2020-08-24,,86261.0,1230,1200,23,1230,1223,7,0.143,0.143,0.714,0.0,0.714,-0.5714,-0.0286,-0.0286,0.0,-0.0286,0.0,0.0286,0.0057,-0.0027,0.0188,,,,,,70.13,
,2020-08-25,,86416.0,1230,1201,23,1230,1224,6,0.0,0.0,0.571,0.0,0.571,-0.5714,0.0,-0.0571,0.0,-0.0571,0.0571,0.0229,-0.0,-0.0025,0.0188,,,,,,70.26,
,2020-08-26,,86598.0,1230,1202,23,1230,1225,5,0.143,0.143,0.571,0.0,0.571,-0.4286,0.0,-0.0286,0.0,-0.0286,0.0286,0.0286,-0.0023,-0.0011,0.0188,,,,,,70.4,
,2020-08-27,,86802.0,1230,1202,23,1230,1225,5,0.143,0.143,0.429,0.0,0.429,-0.2857,0.0,-0.0571,0.0,-0.0571,0.0571,0.0114,-0.0023,-0.0018,0.0188,,,,,,70.57,
,2020-08-28,,86979.0,1230,1202,23,1230,1225,5,0.143,0.143,0.571,0.0,0.571,-0.4286,0.0571,-0.0286,0.0,-0.0286,0.0857,0.0114,0.0,0.0005,0.0188,,,,,,70.71,
,2020-08-29,,87127.0,1231,1203,23,1231,1226,5,0.143,0.143,0.429,0.0,0.429,-0.2857,0.0286,-0.0286,0.0,-0.0286,0.0571,0.0171,-0.0034,0.0002,0.0188,,,,,,70.78,
,2020-08-30,,87284.0,1231,1203,23,1231,1226,5,0.286,0.286,0.429,0.0,0.429,-0.1429,0.0571,0.0,0.0,0.0,0.0571,0.0229,0.0023,-0.0002,0.0188,,,,,,70.9,
,2020-08-31,,87499.0,1231,1204,23,1231,1227,4,0.286,0.286,0.429,0.0,0.429,-0.1429,0.0857,-0.0286,0.0,-0.0286,0.114,0.0114,-0.0011,-0.0011,0.0187,,,,,,71.08,
,2020-09-01,,87643.0,1231,1204,23,1231,1227,4,0.429,0.429,0.429,0.0,0.429,0.0,0.114,0.0,0.0,0.0,0.114,0.0229,-0.0034,-0.0007,0.0187,,,,,,71.2,
,2020-09-02,,87795.0,1232,1205,23,1232,1228,4,0.571,0.571,0.429,0.0,0.429,0.143,0.114,0.0,0.0,0.0,0.114,0.0057,-0.0057,-0.003,0.0187,,,,,,71.26,
,2020-09-03,,88027.0,1232,1205,23,1232,1228,4,0.714,0.714,0.429,0.0,0.429,0.286,0.143,0.0286,0.0,0.0286,0.114,0.0,-0.0069,-0.0009,0.0187,,,,,,71.45,
,2020-09-04,,88269.0,1233,1205,23,1233,1228,5,0.857,0.857,0.429,0.0,0.429,0.429,0.0857,0.0,0.0,0.0,0.0857,-0.0057,-0.0126,-0.0007,0.0187,,,,,,71.59,
,2020-09-05,,88381.0,1235,1206,23,1235,1229,6,1.0,1.0,0.571,0.0,0.571,0.429,0.0857,0.0286,0.0,0.0286,0.0571,-0.0229,-0.0057,0.0,0.0187,,,,,,71.56,
,2020-09-06,,88554.0,1236,1206,23,1236,1229,7,0.857,0.857,0.429,0.0,0.429,0.429,0.0857,0.0286,0.0,0.0286,0.0571,-0.04,-0.0069,0.0025,0.0187,,,,,,71.65,
,2020-09-07,,88742.0,1237,1207,23,1237,1230,7,1.0,1.0,0.571,0.0,0.571,0.429,0.0,0.0286,0.0,0.0286,-0.0286,-0.0229,-0.0057,0.0046,0.0187,,,,,,71.74,
,2020-09-08,,88929.0,1238,1208,23,1238,1231,7,1.14,1.14,0.571,0.0,0.571,0.571,-0.0571,0.0286,0.0,0.0286,-0.0857,-0.0343,0.0057,0.003,0.0187,,,,,,71.83,
,2020-09-09,,89084.0,1238,1208,23,1238,1231,7,0.857,0.857,0.571,0.0,0.571,0.286,-0.0286,0.0571,0.0,0.0571,-0.0857,-0.0343,0.0103,0.0046,0.0187,,,,,,71.96,
,2020-09-10,,89308.0,1239,1209,23,1239,1232,7,0.714,0.714,0.714,0.0,0.714,0.0,-0.0857,0.0,0.0,0.0,-0.0857,0.0057,0.0091,0.0043,0.0187,,,,,,72.08,
,2020-09-11,,89494.0,1241,1209,23,1241,1232,9,0.714,0.714,0.714,0.0,0.714,0.0,-0.0857,0.0286,0.0,0.0286,-0.1143,0.0114,0.016,-0.0009,0.0187,,,,,,72.11,
,2020-09-12,,89620.0,1241,1210,23,1241,1233,8,0.571,0.571,0.571,0.0,0.571,0.0,0.0286,0.0286,0.0,0.0286,0.0,0.0229,0.016,-0.0016,0.0187,,,,,,72.22,
,2020-09-13,,89830.0,1241,1211,23,1241,1234,7,0.714,0.714,0.714,0.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0457,0.0011,-0.0039,0.0186,,,,,,72.39,
,2020-09-14,,89984.0,1242,1212,23,1242,1235,7,1.0,1.0,0.714,0.0,0.714,0.286,0.0857,0.0,0.0,0.0,0.0857,0.0457,0.0023,-0.0066,0.0186,,,,,,72.45,
,2020-09-15,,90144.0,1242,1212,23,1242,1235,7,0.714,0.714,0.714,0.0,0.714,0.0,0.143,0.0286,0.0,0.0286,0.114,0.0114,-0.0103,-0.0075,0.0186,,,,,,72.58,
,2020-09-16,,90426.0,1243,1213,23,1243,1236,7,1.14,1.14,0.714,0.0,0.714,0.429,0.143,0.0,0.0,0.0,0.143,0.0229,-0.0171,-0.003,0.0186,,,,,,72.75,
,2020-09-17,,91106.0,1246,1214,23,1246,1237,9,1.29,1.29,0.714,0.0,0.714,0.571,0.0857,0.0286,0.0,0.0286,0.0571,-0.0286,-0.0217,-0.0034,0.0186,,,,,,73.12,
,2020-09-18,,91457.0,1246,1214,23,1246,1237,9,1.43,1.43,0.714,0.0,0.714,0.714,0.114,0.0286,0.0,0.0286,0.0857,-0.04,-0.0137,0.0032,0.0186,,,,,,73.4,
,2020-09-19,,91552.0,1249,1215,23,1249,1238,11,1.43,1.43,0.857,0.0,0.857,0.571,-0.0571,0.0286,0.0,0.0286,-0.0857,-0.0629,-0.0149,0.005,0.0186,,,,,,73.3,
,2020-09-20,,91650.0,1250,1216,23,1250,1239,11,1.29,1.29,0.857,0.0,0.857,0.429,-0.0571,0.0571,0.0,0.0571,-0.1143,-0.0571,0.0057,0.0087,0.0186,,,,,,73.32,
,2020-09-21,,91933.0,1252,1217,23,1252,1240,12,0.857,0.857,0.857,0.0,0.857,0.0,-0.1714,0.0571,0.0,0.0571,-0.2286,-0.0514,0.008,0.0075,0.0185,,,,,,73.43,
,2020-09-22,,92108.0,1252,1218,23,1252,1241,11,1.0,1.0,1.0,0.0,1.0,0.0,-0.2,0.0,0.0,0.0,-0.2,0.0,0.0217,0.0069,0.0185,,,,,,73.57,
,2020-09-23,,92365.0,1252,1219,23,1252,1242,10,0.571,0.571,1.0,0.0,1.0,-0.4286,-0.1429,0.0,0.0,0.0,-0.1429,0.0,0.024,0.0,0.0185,,,,,,73.77,
,2020-09-24,,92563.0,1252,1220,23,1252,1243,9,0.429,0.429,0.857,0.0,0.857,-0.4286,-0.0571,0.0,0.0,0.0,-0.0571,0.0457,0.0194,-0.0011,0.0185,,,,,,73.93,
,2020-09-25,,92700.0,1253,1221,23,1253,1244,9,0.571,0.571,0.857,0.0,0.857,-0.2857,-0.0571,-0.0286,0.0,-0.0286,-0.0286,0.0629,0.0057,-0.0062,0.0185,,,,,,73.98,
,2020-09-26,,92975.0,1253,1222,23,1253,1245,8,0.571,0.571,0.857,0.0,0.857,-0.2857,0.0571,-0.0286,0.0,-0.0286,0.0857,0.0457,0.0023,-0.0078,0.0185,,,,,,74.2,
,2020-09-27,,93179.0,1253,1222,23,1253,1245,8,0.714,0.714,0.857,0.0,0.857,-0.1429,0.114,0.0,0.0,0.0,0.114,0.0286,-0.0091,-0.0059,0.0185,,,,,,74.36,
,2020-09-28,,93438.0,1256,1223,23,1256,1246,10,0.857,0.857,0.857,0.0,0.857,0.0,0.0857,-0.0286,0.0,-0.0286,0.114,0.0114,-0.0149,-0.0023,0.0185,,,,,,74.39,
,2020-09-29,,93649.0,1256,1224,23,1256,1247,9,1.0,1.0,0.857,0.0,0.857,0.143,0.0857,0.0,0.0,0.0,0.0857,0.0,-0.0103,0.0002,0.0184,,,,,,74.56,
