Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff3 Recovered,Diff3 Deaths,Diff3 Closed,Diff3 Active,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Switzerland,2020-01-31,46.82,8.23,8675300,110,Samples Tested,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,Inf,12.68
Taiwan*,2020-01-31,23.7,121.0,,,,10,0,0,0,10,,,,,,,,,,,,,,,,NaN,0.0,0.034,,,,,,,
Tajikistan,2020-01-31,38.86,71.28,9494572,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Tanzania,2020-01-31,-6.369,34.89,59664818,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Thailand,2020-01-31,15.0,101.0,70187992,,,19,5,0,5,14,,,,,,,,,,,,,,,,0.0,0.0,0.034,0.271,0.0,0.0712,0.0712,0.199,,
Togo,2020-01-31,8.62,0.825,8313208,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Trinidad And Tobago,2020-01-31,10.69,-61.2225,1404205,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Tunisia,2020-01-31,34.0,9.0,11792303,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Turkey,2020-01-31,38.96,35.24,84767099,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Uganda,2020-01-31,1.0,32.0,45624665,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Ukraine,2020-01-31,48.38,31.17,44143362,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
United Arab Emirates,2020-01-31,24.0,54.0,10910461,,,4,0,0,0,4,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.367,0.0,0.0,0.0,0.367,,
United Kingdom,2020-01-31,24.55,-43.9022,67359087,177,People Tested,2,0,0,0,2,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.0297,0.0,0.0,0.0,0.0297,88.5,2.63
United States,2020-01-31,37.09,-95.7129,332049547,856,Samples Tested,7,0,0,0,7,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.0211,0.0,0.0,0.0,0.0211,122.29,2.58
Uruguay,2020-01-31,-32.5228,-55.7658,3464003,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Uzbekistan,2020-01-31,41.38,64.59,34035959,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Venezuela,2020-01-31,6.42,-66.5897,29442841,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Vietnam,2020-01-31,16.0,108.0,97455744,,,2,0,0,0,2,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.0205,0.0,0.0,0.0,0.0205,,
West Bank And Gaza,2020-01-31,31.95,35.23,4801744,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Western Sahara,2020-01-31,24.22,-12.8858,,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,,,,,,,
Zambia,2020-01-31,-15.4167,28.28,18364219,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Zimbabwe,2020-01-31,-20.0,30.0,14755201,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
