Country,Date,Latitude,Longitude,Estimated Population,Estimated Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Turkey,2020-02-13,38.964,35.243,84767099,9370,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uganda,2020-02-13,1.0,32.0,45624665,643,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Ukraine,2020-02-13,48.379,31.166,44143362,3095,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
United Arab Emirates,2020-02-13,24.0,54.0,10910461,43005,,,8,1,0,1,7,0.1667,,,,,-0.05556,,,,,,,,0.0,0.0,0.7332,0.0,0.09166,0.09166,0.6416,,
United Kingdom,2020-02-13,24.548,-43.90225,67359087,42944,2521,people tested,9,1,0,1,8,0.1667,,,,,-0.16667,,,,,,,,0.0,0.0,0.1336,0.0,0.01485,0.01485,0.1188,280.111,37.426
United States,2020-02-13,37.09,-95.7129,332049547,62795,2085,samples tested,13,3,0,3,10,0.3333,0.0,,,,-0.05556,,,,,,,,0.0,0.0,0.03915,0.0,0.00903,0.00903,0.03012,160.385,6.279
Uruguay,2020-02-13,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uzbekistan,2020-02-13,41.378,64.585,34035959,1532,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Venezuela,2020-02-13,6.424,-66.5897,29442841,4842,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Vietnam,2020-02-13,16.0,108.0,97455744,2567,,,16,7,0,7,9,0.3333,1.0,,,,-0.16667,-0.16667,,,,,,,0.0,0.0,0.1642,0.0,0.07183,0.07183,0.09235,,
West Bank and Gaza,2020-02-13,31.952,35.233,4801744,3199,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Western Sahara,2020-02-13,24.216,-12.8858,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Yemen,2020-02-13,15.553,48.516,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Zambia,2020-02-13,-15.4167,28.283,18364219,1540,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Zimbabwe,2020-02-13,-20.0,30.0,14755201,2147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
