Country,Date,Latitude,Longitude,Estimated Population,Estimated Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Moldova,2020-04-13,47.412,28.37,2682880,3227,,,1712,107,35,142,1570,119.333,29.833,4.167,34.0,85.333,2.889,7.861,0.5278,8.389,-5.5,-1.40972,-0.32639,,0.2465,0.02044,638.12,13.046,39.883,52.928,585.192,,
Monaco,2020-04-13,43.733,7.417,39486,185741,,,93,6,1,7,86,0.5,1.167,0.3333,1.5,-1.0,-0.36111,0.3889,,,,,,,0.1429,0.01075,2355.265,25.325,151.953,177.278,2177.987,,
Mongolia,2020-04-13,46.862,103.847,3270171,4122,,,17,4,0,4,13,2.5,0.1667,,,,0.3611,,,,,-0.15972,-0.04167,,0.0,0.0,5.199,0.0,1.223,1.223,3.975,,
Montenegro,2020-04-13,42.5,19.3,624177,8844,,,274,5,3,8,266,8.0,8.5,0.3333,8.833,-0.83333,0.02778,1.361,0.02778,1.389,-1.36111,,,,0.375,0.01095,438.978,4.806,8.011,12.817,426.161,,
Morocco,2020-04-13,31.792,-7.0926,36937822,3222,9128,people tested,1763,203,126,329,1434,139.167,21.167,3.833,25.0,114.167,14.25,0.3889,-0.58333,-0.19444,14.444,0.2778,-1.69097,,0.383,0.07147,47.729,3.411,5.496,8.907,38.822,5.178,247.118
Namibia,2020-04-13,-22.9576,18.49,2534225,5931,,,16,3,0,3,13,0.0,0.1667,,,,,,,,,,,,0.0,0.0,6.314,0.0,1.184,1.184,5.13,,
Nepal,2020-04-13,28.167,84.25,28590852,1034,5691,people tested,14,1,0,1,13,1.167,0.1667,,,,0.3333,,,,,,-0.03993,,0.0,0.0,0.4897,0.0,0.03498,0.03498,0.4547,406.5,199.05
Netherlands,2020-04-13,21.408,-53.00556,17383205,53024,131221,people tested,26710,295,2833,3128,23582,1022.333,4.0,134.5,138.5,883.833,-24.25,0.1111,3.861,3.972,-28.22222,,,,0.9057,0.1061,1536.541,162.973,16.97,179.944,1356.597,4.913,7548.723
New Zealand,2020-04-13,-40.9006,174.886,4964681,41945,64399,samples tested,1349,546,5,551,798,19.667,66.167,1.167,67.333,-47.66667,-2.97222,1.694,0.08333,1.778,-4.75,,,,0.00907,0.00371,271.719,1.007,109.977,110.984,160.735,47.738,12971.428
Nicaragua,2020-04-13,12.865,-85.2072,6642666,2029,,,9,4,1,5,4,0.3333,,0.0,,,-0.05556,,,,,,,,0.2,0.1111,1.355,0.1505,0.6022,0.7527,0.6022,,
Niger,2020-04-13,17.608,8.082,24213446,414,,,529,75,12,87,442,24.333,8.167,0.5,8.667,15.667,-3.66667,-0.19444,0.1944,0.0,-3.66667,,,,0.1379,0.02268,21.847,0.4956,3.097,3.593,18.254,,
Nigeria,2020-04-13,9.082,8.675,206401478,2028,5000,samples tested,343,91,10,101,242,22.833,15.667,1.0,16.667,6.167,5.417,0.8889,0.1944,1.083,4.333,0.3472,-0.0625,,0.09901,0.02915,1.662,0.04845,0.4409,0.4893,1.172,14.577,24.225
North Macedonia,2020-04-13,41.609,21.745,2088377,6084,,,854,44,38,82,772,61.667,13.333,2.333,15.667,46.0,2.722,3.361,0.02778,3.389,-0.66667,-1.43056,-0.50694,,0.4634,0.0445,408.93,18.196,21.069,39.265,369.665,,
Norway,2020-04-13,60.472,8.469,5411934,81697,127305,people tested,6603,32,134,166,6437,97.0,0.0,6.5,6.5,90.5,-1.16667,,-0.38889,,,,,,0.8072,0.02029,1220.081,24.76,5.913,30.673,1189.408,19.28,23523.014
Oman,2020-04-13,21.0,57.0,5252599,16415,,,727,124,4,128,599,89.167,11.167,0.1667,11.333,77.833,5.083,1.444,0.02778,1.472,3.611,-0.90278,,,0.03125,0.0055,138.408,0.7615,23.607,24.369,114.039,,
Pakistan,2020-04-13,30.375,69.345,221843678,1482,69928,samples tested,5496,1095,93,1188,4308,370.667,153.0,10.333,163.333,207.333,38.639,2.972,1.083,4.056,34.583,7.833,-0.99826,,0.07828,0.01692,24.774,0.4192,4.936,5.355,19.419,12.723,315.213
Panama,2020-04-13,8.538,-80.7821,4328485,15575,15567,units unclear,3400,29,87,116,3284,166.5,9.833,6.167,16.0,150.5,-11.86111,2.667,0.02778,2.694,-14.55556,,,,0.75,0.02559,785.494,20.099,6.7,26.799,758.695,4.579,3596.408
Papua New Guinea,2020-04-13,-6.315,143.956,8983928,2730,,,2,0,0,0,2,0.8333,,,,,,,,,,,,,,0.0,0.2226,0.0,0.0,0.0,0.2226,,
Paraguay,2020-04-13,-23.4425,-58.4438,7165956,5822,3642,samples tested,147,22,6,28,119,7.5,2.0,0.3333,2.333,5.167,0.75,0.3333,0.02778,0.3611,0.3889,-0.1875,-0.17535,,0.2143,0.04082,20.514,0.8373,3.07,3.907,16.606,24.776,508.236
Peru,2020-04-13,-9.19,-75.0152,32670922,6941,87116,units unclear,9784,2642,216,2858,6926,1099.0,758.5,17.5,776.0,323.0,-27.38889,78.556,2.083,80.639,-108.02778,-13.40972,,,0.07558,0.02208,299.471,6.611,80.867,87.478,211.993,8.904,2666.469
Philippines,2020-04-13,13.0,122.0,110425890,3103,38058,people tested,4932,242,315,557,4375,244.167,49.167,23.5,72.667,171.5,4.417,4.778,-1.22222,3.556,0.8611,-3.46528,,,0.5655,0.06387,44.663,2.853,2.192,5.044,39.619,7.717,344.647
Poland,2020-04-13,51.919,19.145,37943338,15421,143630,samples tested,6934,487,245,732,6202,327.167,76.0,22.167,98.167,229.0,7.417,7.139,-0.02778,7.111,0.3056,,,,0.3347,0.03533,182.746,6.457,12.835,19.292,163.454,20.714,3785.381
Portugal,2020-04-13,39.4,-8.2245,10283147,23408,199743,samples tested,16934,277,535,812,16122,561.5,43.333,32.333,75.667,485.833,-33.88889,6.667,-0.30556,6.361,-40.25,,,,0.6589,0.03159,1646.772,52.027,26.937,78.964,1567.808,11.795,19424.307
Qatar,2020-04-13,25.355,51.184,3303190,68794,50828,people tested,3231,334,7,341,2890,265.167,31.333,0.1667,31.5,233.667,28.972,0.0,0.0,0.0,28.972,4.694,-1.53819,,0.02053,0.00217,978.145,2.119,101.114,103.234,874.912,15.731,15387.55
Romania,2020-04-13,45.943,24.967,19160783,12301,67204,samples tested,6633,914,331,1245,5388,373.333,104.667,20.333,125.0,248.333,-2.86111,14.556,-0.38889,14.167,-17.02778,,,,0.2659,0.0499,346.176,17.275,47.702,64.976,281.199,10.132,3507.372
Russia,2020-04-13,60.0,90.0,144244558,11289,1359993,samples tested,18328,1470,148,1618,16710,2670.167,251.5,23.0,274.5,2395.667,380.389,23.472,3.417,26.889,353.5,25.59,-11.57986,,0.09147,0.00808,127.062,1.026,10.191,11.217,115.845,74.203,9428.383
Rwanda,2020-04-13,-1.9403,29.874,12916359,773,11938,units unclear,127,42,0,42,85,3.333,8.833,,,,-0.05556,-0.02778,,,,-0.13194,,,0.0,0.0,9.832,0.0,3.252,3.252,6.581,94.0,924.254
Saint Kitts and Nevis,2020-04-13,17.358,-62.783,,,,,12,0,0,0,12,0.3333,,,,,0.02778,,,,,,,,,0.0,,,,,,,
Saint Lucia,2020-04-13,13.909,-60.9789,,,,,15,4,0,4,11,0.0,1.667,,,,-0.02778,0.1111,,,,,,,0.0,0.0,,,,,,,
Saint Vincent and the Grenadines,2020-04-13,12.984,-61.2872,,,,,12,1,0,1,11,0.0,0.0,,,,-0.11111,,,,,,,,0.0,0.0,,,,,,,
San Marino,2020-04-13,43.942,12.458,34572,40124,,,356,53,35,88,268,13.667,0.8333,0.6667,1.5,12.167,0.7778,-0.16667,0.08333,-0.08333,0.8611,,,,0.3977,0.09831,10297.35,1012.38,1533.033,2545.412,7751.938,,
Sao Tome and Principe,2020-04-13,0.1864,6.613,220479,,,,4,0,0,0,4,0.0,,,,,,,,,,,,,,0.0,18.142,0.0,0.0,0.0,18.142,,
Saudi Arabia,2020-04-13,24.0,45.0,35582072,23339,,,4934,805,65,870,4064,454.833,50.833,6.0,56.833,398.0,63.583,11.194,0.2222,11.417,52.167,11.917,0.7431,-1.6072,0.07471,0.01317,138.665,1.827,22.624,24.451,114.215,,
Senegal,2020-04-13,14.497,-14.4524,16725284,1522,3171,samples tested,291,178,2,180,111,11.667,9.5,0.0,9.5,2.167,0.6111,-0.86111,,,,0.1806,0.08681,0.03733,0.01111,0.00687,17.399,0.1196,10.643,10.762,6.637,10.897,189.593
Serbia,2020-04-13,44.016,21.006,6925690,7247,20958,people tested,4054,0,85,85,3969,368.833,,5.333,,,18.25,,0.3611,,,-5.74306,-2.47049,,1.0,0.02097,585.357,12.273,0.0,12.273,573.084,5.17,3026.124
Seychelles,2020-04-13,-4.6796,55.492,98675,16434,,,11,0,0,0,11,0.0,,,,,,,,,,,,,,0.0,111.477,0.0,0.0,0.0,111.477,,
Sierra Leone,2020-04-13,8.461,-11.77989,8098006,534,,,10,0,0,0,10,1.167,,,,,0.5833,,,,,0.1042,-0.03646,,,0.0,1.235,0.0,0.0,0.0,1.235,,
Singapore,2020-04-13,1.283,103.833,5853430,64582,47486,people tested,2918,586,9,595,2323,386.5,31.833,0.5,32.333,354.167,62.028,-0.75,-0.02778,-0.77778,62.806,13.028,-0.16667,-1.80078,0.01513,0.00308,498.511,1.538,100.112,101.65,396.861,16.273,8112.508
Slovakia,2020-04-13,48.669,19.699,5453260,19443,30052,samples tested,769,107,2,109,660,43.667,24.0,1.0,25.0,18.667,5.667,0.7778,,,,0.6667,,-0.20616,0.01835,0.0026,141.017,0.3668,19.621,19.988,121.029,39.079,5510.832
Slovenia,2020-04-13,46.151,14.996,2083556,26124,35946,samples tested,1212,152,55,207,1005,18.0,6.167,2.667,8.833,9.167,-0.97222,-0.27778,0.0,-0.27778,-0.69444,,,,0.2657,0.04538,581.698,26.397,72.952,99.349,482.348,29.658,17252.236
Somalia,2020-04-13,5.152,46.2,15910843,,,,60,2,2,4,56,9.833,0.1667,0.6667,0.8333,9.0,1.444,0.0,,,,0.3958,,-0.04253,0.5,0.03333,3.771,0.1257,0.1257,0.2514,3.52,,
South Africa,2020-04-13,-30.5595,22.938,59411676,6374,83663,units unclear,2272,410,27,437,1835,100.333,82.167,4.0,86.167,14.167,10.083,4.944,0.3611,5.306,4.778,0.03472,-0.29167,,0.06178,0.01188,38.242,0.4545,6.901,7.355,30.886,36.824,1408.191
South Korea,2020-04-13,36.0,128.0,52144578,31363,518743,people tested,10537,7447,217,7664,2873,27.167,106.667,3.5,110.167,-83.0,-2.27778,-4.38889,-0.22222,-4.61111,2.333,,,,0.02831,0.02059,202.073,4.162,142.814,146.976,55.097,49.231,9948.168
South Sudan,2020-04-13,6.877,31.307,11695174,,,,4,0,0,0,4,0.0,,,,,-0.05556,,,,,,,,,0.0,0.342,0.0,0.0,0.0,0.342,,
Spain,2020-04-13,40.0,-4.0,47545141,30371,930230,samples tested,170099,64727,17756,82483,87616,4445.833,3188.167,539.0,3727.167,718.667,11.611,-246.91667,-28.16667,-275.08333,286.694,,,,0.2153,0.1044,3577.632,373.456,1361.38,1734.836,1842.796,5.469,19565.196
Sri Lanka,2020-04-13,7.0,81.0,22017708,4102,,,217,56,7,63,154,8.0,2.333,0.0,2.333,5.667,0.6111,0.7222,-0.02778,0.6944,-0.08333,0.0,0.08854,,0.1111,0.03226,9.856,0.3179,2.543,2.861,6.994,,
Sudan,2020-04-13,12.863,30.218,43832398,977,,,29,4,4,8,21,2.5,0.3333,0.5,0.8333,1.667,0.6111,0.0,0.1111,0.1111,0.5,0.3542,0.1649,,0.5,0.1379,0.6616,0.09126,0.09126,0.1825,0.4791,,
Suriname,2020-04-13,3.919,-56.0278,589022,6234,,,10,6,1,7,3,0.0,0.3333,0.0,0.3333,-0.33333,,,,,,,,,0.1429,0.1,16.977,1.698,10.186,11.884,5.093,,
Sweden,2020-04-13,63.0,16.0,10331337,54608,74900,people tested,10948,381,919,1300,9648,475.833,28.167,77.167,105.333,370.5,5.056,-0.19444,8.139,7.944,-2.88889,,,,0.7069,0.08394,1059.689,88.953,36.878,125.831,933.858,6.841,7249.788
Switzerland,2020-04-13,46.818,8.228,8675300,82797,201442,samples tested,25688,13700,1138,14838,10850,363.5,800.0,46.5,846.5,-483.0,-38.41667,-24.88889,-1.72222,-26.61111,-11.80556,,,,0.07669,0.0443,2961.05,131.177,1579.196,1710.373,1250.677,7.842,23220.177
Taiwan,2020-04-13,23.7,121.0,,,48549,samples tested,393,109,6,115,278,2.167,10.667,0.0,10.667,-8.5,0.2778,0.7778,-0.02778,0.75,-0.47222,,,,0.05217,0.01527,,,,,,123.534,
Tajikistan,2020-04-13,38.861,71.276,9494572,827,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Tanzania,2020-04-13,-6.369,34.889,59664818,1061,,,49,7,3,10,39,10.333,1.0,0.1667,1.167,9.167,2.667,0.05556,0.05556,0.1111,2.556,-0.01389,-0.19444,,0.3,0.06122,0.8213,0.05028,0.1173,0.1676,0.6537,,
Thailand,2020-04-13,15.0,101.0,70187992,7274,34786,people tested,2579,1288,40,1328,1251,33.167,96.667,2.167,98.833,-65.66667,-3.75,6.667,-0.16667,6.5,-10.25,,,,0.03012,0.01551,36.744,0.5699,18.351,18.921,17.824,13.488,495.612
Togo,2020-04-13,8.62,0.8248,8313208,679,,,77,29,3,32,45,0.8333,3.333,0.3333,3.667,-2.83333,-0.13889,0.4722,,,,,,,0.09375,0.03896,9.262,0.3609,3.488,3.849,5.413,,
Trinidad and Tobago,2020-04-13,10.692,-61.2225,1404205,17130,,,113,16,8,24,89,0.8333,3.167,0.0,3.167,-2.33333,-0.13889,-0.27778,,,,,,,0.3333,0.0708,80.473,5.697,11.394,17.092,63.381,,
Tunisia,2020-04-13,34.0,9.0,11792303,3448,12675,units unclear,726,43,34,77,649,25.167,3.0,2.0,5.0,20.167,1.389,-0.5,-0.19444,-0.69444,2.083,-0.70139,,,0.4416,0.04683,61.566,2.883,3.646,6.53,55.036,17.459,1074.854
Turkey,2020-04-13,38.964,35.243,84767099,9370,410556,samples tested,61049,3957,1296,5253,55796,4527.333,777.667,106.167,883.833,3643.5,-46.75,156.778,4.167,160.944,-207.69444,-15.22222,,,0.2467,0.02123,720.197,15.289,46.681,61.97,658.227,6.725,4843.341
Uganda,2020-04-13,1.0,32.0,45624665,643,5664,samples tested,54,7,0,7,47,0.3333,,,,,-0.02778,,,,,0.01389,,,0.0,0.0,1.184,0.0,0.1534,0.1534,1.03,104.889,124.143
Ukraine,2020-04-13,48.379,31.166,44143362,3095,35153,units unclear,3102,97,93,190,2912,326.333,20.833,7.833,28.667,297.667,19.639,5.028,0.0,5.028,14.611,-3.1875,,,0.4895,0.02998,70.271,2.107,2.197,4.304,65.967,11.332,796.337
United Arab Emirates,2020-04-13,24.0,54.0,10910461,43005,,,4521,852,25,877,3644,410.833,112.833,3.167,116.0,294.833,2.722,-6.44444,0.08333,-6.36111,9.083,-4.26389,,,0.02851,0.00553,414.373,2.291,78.09,80.382,333.991,,
United Kingdom,2020-04-13,24.548,-43.90225,67359087,42944,290720,people tested,89570,304,13047,13351,76219,4923.333,-35.5,866.333,830.833,4092.5,-56.08333,,-2.33333,,,,,,0.9772,0.1457,1329.739,193.693,4.513,198.206,1131.533,3.246,4315.973
United States,2020-04-13,37.09,-95.7129,332049547,62795,370659,samples tested,580619,43482,27870,71352,509267,28509.5,4318.833,2082.333,6401.167,22108.333,-147.44444,142.667,38.778,181.444,-328.88889,,,,0.3906,0.048,1748.591,83.933,130.95,214.884,1533.708,0.6384,1116.276
Uruguay,2020-04-13,-32.5228,-55.7658,3464003,17278,9236,samples tested,483,248,8,256,227,1.333,12.0,0.3333,12.333,-11.0,-0.38889,-1.33333,0.02778,-1.30556,0.9167,,,,0.03125,0.01656,139.434,2.309,71.593,73.903,65.531,19.122,2666.279
Uzbekistan,2020-04-13,41.378,64.585,34035959,1532,,,998,85,4,89,909,120.833,14.5,0.1667,14.667,106.167,2.472,2.361,-0.02778,2.333,0.1389,-3.86806,,,0.04494,0.00401,29.322,0.1175,2.497,2.615,26.707,,
Venezuela,2020-04-13,6.424,-66.5897,29442841,4842,,,189,110,9,119,70,5.5,4.5,0.0,4.5,1.0,1.194,-1.05556,-0.05556,-1.11111,2.306,0.3403,-0.0,-0.06467,0.07563,0.04762,6.419,0.3057,3.736,4.042,2.377,,
Vietnam,2020-04-13,16.0,108.0,97455744,2567,121821,units unclear,265,146,0,146,119,1.833,5.5,,,,-0.36111,0.9167,,,,,,,0.0,0.0,2.719,0.0,1.498,1.498,1.221,459.702,1250.014
West Bank and Gaza,2020-04-13,31.952,35.233,4801744,3199,,,273,58,2,60,213,4.5,3.0,0.0,3.0,1.5,0.9444,-0.08333,-0.02778,-0.11111,1.056,0.01389,,,0.03333,0.00733,56.854,0.4165,12.079,12.495,44.359,,
Western Sahara,2020-04-13,24.216,-12.8858,,,,,6,0,0,0,6,0.3333,,,,,-0.05556,,,,,,,,,0.0,,,,,,,
Yemen,2020-04-13,15.553,48.516,,,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,,,,,,,
Zambia,2020-04-13,-15.4167,28.283,18364219,1540,,,45,30,2,32,13,1.333,0.8333,0.0,0.8333,0.5,0.2778,-0.55556,0.0,-0.55556,0.8333,0.01389,,,0.0625,0.04444,2.45,0.1089,1.634,1.743,0.7079,,
Zimbabwe,2020-04-13,-20.0,30.0,14755201,2147,,,17,0,3,3,14,1.667,,0.0,,,0.05556,,-0.02778,,,-0.08333,,,1.0,0.1765,1.152,0.2033,0.0,0.2033,0.9488,,
