Country,Date,Latitude,Longitude,Estimated Population,Estimated Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Spain,2020-03-05,40.0,-4.0,47545141,30371,,,259,2,3,5,254,92.167,4.667,,,,49.75,,,,,24.722,4.46,-1.48611,0.6,0.01158,5.447,0.0631,0.04207,0.1052,5.342,,
Sri Lanka,2020-03-05,7.0,81.0,22017708,4102,,,1,1,0,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.04542,0.0,0.04542,0.04542,0.0,,
Sudan,2020-03-05,12.863,30.218,43832398,977,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Suriname,2020-03-05,3.919,-56.0278,589022,6234,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sweden,2020-03-05,63.0,16.0,10331337,54608,1400,people tested,94,0,0,0,94,31.333,,,,,8.861,,,,,2.069,0.07465,-0.29991,,0.0,9.099,0.0,0.0,0.0,9.099,14.894,135.51
Switzerland,2020-03-05,46.818,8.228,8675300,82797,4571,samples tested,114,3,1,4,110,49.167,,,,,12.0,,,,,2.549,,,0.25,0.00877,13.141,0.1153,0.3458,0.4611,12.68,40.096,526.898
Taiwan,2020-03-05,23.7,121.0,,,,,44,12,1,13,31,0.6667,0.1667,0.0,0.1667,0.5,-0.16667,-0.02778,,,,,,,0.07692,0.02273,,,,,,,
Tajikistan,2020-03-05,38.861,71.276,9494572,827,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Tanzania,2020-03-05,-6.369,34.889,59664818,1061,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Thailand,2020-03-05,15.0,101.0,70187992,7274,4023,people tested,47,31,1,32,15,1.167,0.0,0.0,0.0,1.167,0.1667,0.0,,,,0.09028,0.07986,,0.03125,0.02128,0.6696,0.01425,0.4417,0.4559,0.2137,85.596,57.317
Togo,2020-03-05,8.62,0.8248,8313208,679,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Trinidad and Tobago,2020-03-05,10.692,-61.2225,1404205,17130,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Tunisia,2020-03-05,34.0,9.0,11792303,3448,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.0848,0.0,0.0,0.0,0.0848,,
Turkey,2020-03-05,38.964,35.243,84767099,9370,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uganda,2020-03-05,1.0,32.0,45624665,643,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Ukraine,2020-03-05,48.379,31.166,44143362,3095,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.02265,0.0,0.0,0.0,0.02265,,
United Arab Emirates,2020-03-05,24.0,54.0,10910461,43005,,,29,5,0,5,24,4.0,0.3333,,,,0.9722,,,,,0.08333,-0.03299,,0.0,0.0,2.658,0.0,0.4583,0.4583,2.2,,
United Kingdom,2020-03-05,24.548,-43.90225,67359087,42944,18083,people tested,116,8,0,8,108,39.0,1.667,,,,6.861,,,,,1.326,0.3576,0.217,0.0,0.0,1.722,0.0,0.1188,0.1188,1.603,155.888,268.457
United States,2020-03-05,37.09,-95.7129,332049547,62795,9254,samples tested,217,7,12,19,198,70.0,0.0,2.5,2.5,67.5,25.194,,,,,7.257,1.635,0.3598,0.6316,0.0553,0.6535,0.03614,0.02108,0.05722,0.5963,42.645,27.869
Uruguay,2020-03-05,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uzbekistan,2020-03-05,41.378,64.585,34035959,1532,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Venezuela,2020-03-05,6.424,-66.5897,29442841,4842,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Vietnam,2020-03-05,16.0,108.0,97455744,2567,1924,units unclear,16,16,0,16,0,2.333,0.0,,,,,,,,,,,,0.0,0.0,0.1642,0.0,0.1642,0.1642,0.0,120.25,19.742
West Bank and Gaza,2020-03-05,31.952,35.233,4801744,3199,,,4,0,0,0,4,,,,,,,,,,,,,,,0.0,0.833,0.0,0.0,0.0,0.833,,
Western Sahara,2020-03-05,24.216,-12.8858,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Yemen,2020-03-05,15.553,48.516,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Zambia,2020-03-05,-15.4167,28.283,18364219,1540,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Zimbabwe,2020-03-05,-20.0,30.0,14755201,2147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
