Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-19,MT,174,5,100,3484466,51,105,69,8.17,6.83,0.167,7.0,1.17,0.889,-2.1667,0.0833,-2.0833,2.97,0.194,,,0.0476,0.0287,0.0787,49.94,1.43,28.7,30.13,19.8
2020-04-20,MT,181,6,98,3484466,51,104,77,9.67,8.33,0.333,8.67,1.0,0.694,-1.6667,0.0278,-1.6389,2.33,-0.0903,-0.0938,,0.0577,0.0331,0.0787,51.94,1.72,28.12,29.85,22.1
2020-04-21,MT,181,6,97,3484466,51,103,78,11.67,9.67,0.5,10.17,1.5,1.25,-0.0278,0.0556,0.0278,1.22,-0.125,-0.1233,,0.0583,0.0331,0.0787,51.94,1.72,27.84,29.56,22.39
2020-04-22,MT,205,6,113,3484466,51,119,86,12.0,3.5,0.667,4.17,7.83,0.25,-1.0278,0.111,-0.9167,1.17,-0.2361,,,0.0504,0.0293,0.0787,58.83,1.72,32.43,34.15,24.68
2020-04-23,MT,220,7,117,3484466,51,124,96,11.33,3.5,0.5,4.0,7.33,0.389,-1.1667,0.0556,-1.1111,1.5,-0.2986,,,0.0565,0.0318,0.0787,63.14,2.01,33.58,35.59,27.55
2020-04-24,MT,241,8,123,3484466,51,131,110,12.5,3.5,0.667,4.17,8.33,-0.25,-1.5833,0.0,-1.5833,1.33,0.0486,,,0.0611,0.0332,0.0787,69.16,2.3,35.3,37.6,31.57
2020-04-25,MT,246,9,121,3484466,51,130,116,9.67,0.667,0.833,1.5,8.17,0.0556,-0.2778,-0.0556,-0.3333,0.389,-0.0556,,,0.0692,0.0366,0.0787,70.6,2.58,34.73,37.31,33.29
2020-04-26,MT,249,9,119,3484466,51,128,121,12.0,1.33,0.667,2.0,10.0,0.444,0.0,0.0,0.0,0.444,,-0.0017,,0.0703,0.0361,0.0787,71.46,2.58,34.15,36.73,34.73
2020-04-27,MT,256,10,118,3484466,51,128,128,10.17,0.167,0.5,0.667,9.5,0.167,0.0833,-0.0556,0.0278,0.139,0.0,,,0.0781,0.0391,0.0787,73.47,2.87,33.86,36.73,36.73
2020-04-28,MT,263,11,117,3484466,51,128,135,12.33,1.83,0.333,2.17,10.17,0.639,0.667,-0.0833,0.583,0.0556,0.0417,,,0.0859,0.0418,0.0787,75.48,3.16,33.58,36.73,38.74
2020-04-29,MT,292,11,125,3484466,51,136,156,14.0,3.5,0.5,4.0,10.0,0.0556,0.556,-0.0556,0.5,-0.4444,0.132,,,0.0809,0.0377,0.0787,83.8,3.16,35.87,39.03,44.77
2020-04-30,MT,302,11,124,3484466,51,135,167,13.5,4.0,0.333,4.33,9.17,0.611,0.861,-0.0278,0.833,-0.2222,0.167,0.115,,0.0815,0.0364,0.0787,86.67,3.16,35.59,38.74,47.93
2020-05-01,MT,320,11,132,3484466,51,143,177,13.5,4.67,0.333,5.0,8.5,0.694,0.778,0.0278,0.806,-0.1111,0.569,0.106,,0.0769,0.0344,0.0787,91.84,3.16,37.88,41.04,50.8
2020-05-02,MT,333,12,140,3484466,51,152,181,12.33,4.67,0.333,5.0,7.33,1.31,0.722,0.0,0.722,0.583,0.5,0.113,,0.0789,0.036,0.0787,95.57,3.44,40.18,43.62,51.94
2020-05-03,MT,337,12,142,3484466,51,154,183,13.83,5.33,0.333,5.67,8.17,2.33,0.889,0.0556,0.944,1.39,0.556,,,0.0779,0.0356,0.0787,96.71,3.44,40.75,44.2,52.52
2020-05-04,MT,344,13,145,3484466,51,158,186,16.5,6.5,0.5,7.0,9.5,2.61,0.944,0.0833,1.03,1.58,0.618,,,0.0823,0.0378,0.0787,98.72,3.73,41.61,45.34,53.38
2020-05-05,MT,366,13,153,3484466,51,166,200,21.83,7.83,0.5,8.33,13.5,2.92,1.0,0.111,1.11,1.81,,,,0.0783,0.0355,0.0787,105.04,3.73,43.91,47.64,57.4
2020-05-06,MT,385,13,156,3484466,51,169,216,27.5,9.33,0.667,10.0,17.5,3.78,1.61,0.139,1.75,2.03,,,,0.0769,0.0338,0.0787,110.49,3.73,44.77,48.5,61.99
2020-05-07,MT,419,14,171,3484466,51,185,234,29.17,10.33,0.833,11.17,18.0,,,,,,,,,0.0757,0.0334,0.0787,120.25,4.02,49.07,53.09,67.16
2020-05-08,MT,464,15,187,3484466,51,202,262,29.83,10.67,1.0,11.67,18.17,,,,,,,,,0.0743,0.0323,0.0787,133.16,4.3,53.67,57.97,75.19
2020-05-09,MT,502,16,198,3484466,51,214,288,36.5,15.0,1.17,16.17,20.33,,,,,,,,,0.0748,0.0319,0.0787,144.07,4.59,56.82,61.42,82.65
2020-05-10,MT,519,18,207,3484466,51,225,294,,,,,,,,,,,,,,0.08,0.0347,0.0787,148.95,5.17,59.41,64.57,84.37
2020-05-11,MT,545,19,217,3484466,51,236,309,,,,,,,,,,,,,,0.0805,0.0349,0.0787,156.41,5.45,62.28,67.73,88.68
2020-05-12,MT,604,20,246,3484466,51,266,338,,,,,,,,,,,,,,0.0752,0.0331,0.0787,173.34,5.74,70.6,76.34,97.0
