Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-18,CE,3062,180,1172,9132078,23,1352,1710,231.83,138.33,16.17,154.5,77.33,20.67,8.08,0.25,8.33,12.33,3.54,0.722,-0.6345,0.133,0.0588,0.138,335.3,19.71,128.34,148.05,187.25
2020-04-19,CE,3306,189,1893,9132078,23,2082,1224,284.0,194.17,17.33,211.5,72.5,27.5,-27.3889,1.36,-26.0278,53.53,5.79,-1.1858,-1.3689,0.0908,0.0572,0.138,362.02,20.7,207.29,227.99,134.03
2020-04-20,CE,3485,206,1893,9132078,23,2099,1386,325.83,225.5,19.33,244.83,81.0,37.78,-15.1389,2.08,-13.0556,50.83,2.92,-2.0642,-1.184,0.0981,0.0591,0.138,381.62,22.56,207.29,229.85,151.77
2020-04-21,CE,3682,221,1965,9132078,23,2186,1496,343.17,241.5,18.83,260.33,82.83,47.5,9.36,2.19,11.56,35.94,-1.6528,-4.4653,,0.101,0.06,0.138,403.19,24.2,215.18,239.38,163.82
2020-04-22,CE,4116,239,2277,9132078,23,2516,1600,393.5,148.83,22.83,171.67,221.83,32.36,-9.3889,2.06,-7.3333,39.69,-4.7153,-4.0139,,0.095,0.0581,0.138,450.72,26.17,249.34,275.51,175.21
2020-04-23,CE,4702,271,2497,9132078,23,2768,1934,462.5,183.0,28.33,211.33,251.17,20.89,-18.7778,1.75,-17.0278,37.92,-12.0694,,,0.0979,0.0576,0.138,514.89,29.68,273.43,303.11,211.78
2020-04-24,CE,5121,293,2621,9132078,23,2914,2207,516.83,194.5,29.33,223.83,293.0,18.92,-23.0556,2.39,-20.6667,39.58,-13.1319,,,0.101,0.0572,0.138,560.77,32.08,287.01,319.09,241.68
2020-04-25,CE,5667,326,2786,9132078,23,3112,2555,478.17,137.83,29.67,167.5,310.67,-0.7778,-10.5278,2.11,-8.4167,7.64,-15.6736,,,0.105,0.0575,0.138,620.56,35.7,305.08,340.78,279.78
2020-04-26,CE,6260,376,2991,9132078,23,3367,2893,451.17,112.83,29.83,142.67,308.5,-20.1667,-16.2778,2.56,-13.7222,-6.4444,3.51,,,0.112,0.0601,0.138,685.5,41.17,327.53,368.7,316.8
2020-04-27,CE,6783,397,3132,9132078,23,3529,3254,456.67,103.17,33.17,136.33,320.33,-41.8056,-21.1389,2.89,-18.25,-23.5556,,,,0.112,0.0585,0.138,742.77,43.47,342.97,386.44,356.33
2020-04-28,CE,6985,417,3104,9132078,23,3521,3464,388.83,85.67,35.5,121.17,267.67,32.94,20.17,3.25,23.42,9.53,,5.36,,0.118,0.0597,0.138,764.89,45.66,339.9,385.56,379.32
2020-04-29,CE,7409,450,3174,9132078,23,3624,3785,341.5,85.33,43.67,129.0,212.5,37.61,26.11,4.61,30.72,6.89,,,,0.124,0.0607,0.138,811.32,49.28,347.57,396.84,414.47
2020-04-30,CE,7861,492,3240,9132078,23,3732,4129,266.0,67.67,46.67,114.33,151.67,47.47,31.56,4.39,35.94,11.53,24.93,,,0.132,0.0626,0.138,860.81,53.88,354.79,408.67,452.14
2020-05-01,CE,8000,539,3300,9132078,23,3839,4161,675.83,258.83,49.17,308.0,367.83,98.75,51.33,4.19,55.53,43.22,31.6,,,0.14,0.0674,0.138,876.03,59.02,361.36,420.39,455.65
2020-05-02,CE,8309,638,3503,9132078,23,4141,4168,676.83,269.5,57.5,327.0,349.83,132.67,58.17,2.69,60.86,71.81,-0.7778,,,0.154,0.0768,0.138,909.87,69.86,383.59,453.46,456.41
2020-05-03,CE,8379,677,3538,9132078,23,4215,4164,741.5,292.5,59.5,352.0,389.5,164.0,64.78,2.92,67.69,96.31,-10.3264,,,0.161,0.0808,0.138,917.53,74.13,387.43,461.56,455.98
2020-05-04,CE,11040,712,4657,9132078,23,5369,5671,981.33,393.67,60.67,454.33,527.0,44.36,12.61,2.97,15.58,28.78,,,,0.133,0.0645,0.138,1208.93,77.97,509.96,587.93,621.0
2020-05-05,CE,11470,795,4791,9132078,23,5586,5884,1137.5,434.33,59.83,494.17,643.33,57.44,16.25,1.36,17.61,39.83,,,,0.142,0.0693,0.138,1256.01,87.06,524.63,611.69,644.32
2020-05-06,CE,12310,849,4995,9132078,23,5844,6466,1250.0,456.33,64.17,520.5,729.5,,,,,,,,,0.145,0.069,0.138,1348.0,92.97,546.97,639.94,708.05
2020-05-07,CE,13888,903,5662,9132078,23,6565,7323,942.0,334.5,67.0,401.5,540.5,,,,,,,,,0.138,0.065,0.138,1520.79,98.88,620.01,718.89,801.9
2020-05-08,CE,15134,997,6109,9132078,23,7106,8028,1021.5,367.0,65.67,432.67,588.83,,,,,,,,,0.14,0.0659,0.138,1657.24,109.18,668.96,778.14,879.1
2020-05-09,CE,15879,1062,6276,9132078,23,7338,8541,,,,,,,,,,,,,,0.145,0.0669,0.138,1738.82,116.29,687.25,803.54,935.27
2020-05-10,CE,16692,1114,6664,9132078,23,7778,8914,,,,,,,,,,,,,,0.143,0.0667,0.138,1827.84,121.99,729.74,851.72,976.12
2020-05-11,CE,17599,1189,6993,9132078,23,8182,9417,,,,,,,,,,,,,,0.145,0.0676,0.138,1927.16,130.2,765.76,895.96,1031.2
