Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-06,ES,209,6,2,4018650,32,8,201,24.28,0.119,1.18,1.3,22.98,2.56,,,,,0.951,,,0.75,0.0287,0.0814,52.01,1.49,0.498,1.99,50.02
2020-04-07,ES,227,6,2,4018650,32,8,219,28.38,0.119,0.417,0.536,27.84,3.12,,,,,1.26,1.38,,0.75,0.0264,0.0814,56.49,1.49,0.498,1.99,54.5
2020-04-08,ES,273,6,2,4018650,32,8,265,34.63,0.119,0.358,0.477,34.16,4.05,,,,,1.33,0.396,,0.75,0.022,0.0814,67.93,1.49,0.498,1.99,65.94
2020-04-09,ES,300,7,3,4018650,32,10,290,36.13,0.179,0.901,1.08,35.05,6.01,0.134,0.0486,0.183,5.83,2.08,0.573,-0.1217,0.7,0.0233,0.0814,74.65,1.74,0.747,2.49,72.16
2020-04-10,ES,349,8,3,4018650,32,11,338,42.0,0.179,1.28,1.46,40.53,7.61,0.169,0.588,0.756,6.85,2.61,0.676,0.16,0.727,0.0229,0.0814,86.85,1.99,0.747,2.74,84.11
2020-04-11,ES,383,9,3,4018650,32,12,371,52.4,1.95,1.53,3.48,48.92,9.8,1.8,0.914,2.71,7.09,2.66,0.751,0.166,0.75,0.0235,0.0814,95.31,2.24,0.747,2.99,92.32
2020-04-12,ES,430,14,3,4018650,32,17,413,65.26,3.31,2.74,6.05,59.2,12.34,7.53,0.861,8.4,3.94,4.39,1.04,-0.1742,0.824,0.0326,0.0814,107.0,3.48,0.747,4.23,102.77
2020-04-13,ES,463,17,3,4018650,32,20,443,81.64,3.1,3.72,6.82,74.82,18.96,11.2,0.937,12.13,6.82,4.95,0.391,0.122,0.85,0.0367,0.0814,115.21,4.23,0.747,4.98,110.24
2020-04-14,ES,557,18,67,4018650,32,85,472,85.86,67.59,3.53,71.12,14.74,19.67,137.7,0.701,138.4,-118.726,3.34,-1.6944,1.35,0.212,0.0323,0.0814,138.6,4.48,16.67,21.15,117.45
2020-04-15,ES,734,21,364,4018650,32,385,349,119.29,373.38,3.94,377.32,-258.0322,19.73,628.07,0.0479,628.11,-608.3808,-0.5222,-0.0088,-0.0052,0.0545,0.0286,0.0814,182.65,5.23,90.58,95.8,86.85
2020-04-16,ES,935,28,431,4018650,32,459,476,147.0,505.11,3.78,508.89,-361.8937,17.49,616.53,-0.1961,616.33,-598.8448,-5.208,1.57,,0.061,0.0299,0.0814,232.67,6.97,107.25,114.22,118.45
2020-04-17,ES,952,28,396,4018650,32,424,528,140.3,459.34,2.91,462.25,-321.9591,6.81,8.56,-0.1187,8.44,-1.6286,-1.138,,,0.066,0.0294,0.0814,236.9,6.97,98.54,105.51,131.39
2020-04-18,ES,1099,30,420,4018650,32,450,649,143.22,167.37,2.85,170.22,-27.0029,-11.4035,-52.3884,-0.326,-52.7143,41.31,3.29,,,0.0667,0.0273,0.0814,273.47,7.47,104.51,111.98,161.5
2020-04-19,ES,1195,34,684,4018650,32,718,477,108.82,74.13,2.87,76.99,31.83,-6.2889,-22.7124,-0.2049,-22.9173,16.63,-0.0527,,,0.0474,0.0285,0.0814,297.36,8.46,170.21,178.67,118.7
2020-04-20,ES,1212,34,658,4018650,32,692,520,78.78,57.14,2.15,59.29,19.5,-6.9848,-17.0585,0.016,-17.0425,10.06,,,,0.0491,0.0281,0.0814,301.59,8.46,163.74,172.2,129.4
2020-04-21,ES,1313,34,701,4018650,32,735,578,109.16,81.08,2.61,83.69,25.46,-9.7121,-24.8481,0.0761,-24.772,15.06,,,,0.0463,0.0259,0.0814,326.73,8.46,174.44,182.9,143.83
2020-04-22,ES,1351,37,748,4018650,32,785,566,88.2,78.0,3.02,81.02,7.17,1.17,-9.5068,0.26,-9.2466,10.42,,,,0.0471,0.0274,0.0814,336.18,9.21,186.13,195.34,140.84
2020-04-23,ES,1453,43,772,4018650,32,815,638,89.88,26.86,3.29,30.15,59.73,8.94,-1.9878,0.809,-1.179,10.12,,,,0.0528,0.0296,0.0814,361.56,10.7,192.1,202.8,158.76
2020-04-24,ES,1665,47,852,4018650,32,899,766,116.26,38.7,4.33,43.03,73.23,10.99,-3.9017,0.956,-2.9455,13.93,16.9,,,0.0523,0.0282,0.0814,414.32,11.7,212.01,223.71,190.61
2020-04-25,ES,1711,52,841,4018650,32,893,818,126.59,38.9,6.44,45.34,81.25,19.18,-3.6629,1.25,-2.4134,21.6,8.04,,,0.0582,0.0304,0.0814,425.76,12.94,209.27,222.21,203.55
2020-04-26,ES,1819,57,869,4018650,32,926,893,171.45,47.66,7.08,54.75,116.71,25.55,5.98,1.56,7.53,18.02,8.18,-4.7027,,0.0616,0.0313,0.0814,452.64,14.18,216.24,230.43,222.21
2020-04-27,ES,1944,63,898,4018650,32,961,983,178.57,47.57,7.34,54.91,123.66,25.28,6.13,1.11,7.23,18.05,1.3,-0.2951,,0.0656,0.0324,0.0814,483.74,15.68,223.46,239.14,244.61
2020-04-28,ES,2164,77,962,4018650,32,1039,1125,180.02,48.48,8.89,57.37,122.65,22.29,6.42,0.78,7.2,15.09,-3.7093,0.889,,0.0741,0.0356,0.0814,538.49,19.16,239.38,258.54,279.94
2020-04-29,ES,2538,84,1087,4018650,32,1171,1367,225.41,70.92,8.74,79.66,145.74,14.8,7.82,0.649,8.47,6.33,-3.5968,-3.1969,,0.0717,0.0331,0.0814,631.56,20.9,270.49,291.39,340.16
2020-04-30,ES,2688,93,1108,4018650,32,1201,1487,226.94,72.47,9.81,82.28,144.66,10.97,8.52,0.279,8.8,2.16,-8.7508,,,0.0774,0.0346,0.0814,668.88,23.14,275.71,298.86,370.02
2020-05-01,ES,2913,101,1202,4018650,32,1303,1610,235.64,80.41,10.13,90.54,145.1,-0.1839,4.78,0.124,4.9,-5.0842,0.0432,,,0.0775,0.0347,0.0814,724.87,25.13,299.11,324.24,400.63
2020-05-02,ES,3104,104,1309,4018650,32,1413,1691,226.1,82.95,8.45,91.4,134.7,-6.6227,1.93,0.151,2.09,-8.7086,1.42,,,0.0736,0.0335,0.0814,772.4,25.88,325.73,351.61,420.79
2020-05-03,ES,3208,115,1354,4018650,32,1469,1739,179.32,64.69,9.45,74.14,105.18,-5.3102,0.73,-0.0287,0.701,-6.0111,,,,0.0783,0.0358,0.0814,798.28,28.62,336.93,365.55,432.73
2020-05-04,ES,3351,123,1413,4018650,32,1536,1815,194.27,79.59,9.55,89.14,105.13,-7.9267,-3.7786,0.137,-3.6412,-4.2854,,,,0.0801,0.0367,0.0814,833.86,30.61,351.61,382.22,451.64
2020-05-05,ES,3540,133,1479,4018650,32,1612,1928,195.27,76.65,9.66,86.31,108.96,,,,,,,,,0.0825,0.0376,0.0814,880.89,33.1,368.03,401.13,479.76
2020-05-06,ES,3714,146,1507,4018650,32,1653,2061,191.33,63.05,10.88,73.93,117.4,,,,,,,,,0.0883,0.0393,0.0814,924.19,36.33,375.0,411.33,512.86
2020-05-07,ES,3988,157,1626,4018650,32,1783,2205,,,,,,,,,,,,,,0.0881,0.0394,0.0814,992.37,39.07,404.61,443.68,548.69
2020-05-08,ES,4242,165,1712,4018650,32,1877,2365,,,,,,,,,,,,,,0.0879,0.0389,0.0814,1055.58,41.06,426.01,467.07,588.51
2020-05-09,ES,4412,172,1744,4018650,32,1916,2496,,,,,,,,,,,,,,0.0898,0.039,0.0814,1097.88,42.8,433.98,476.78,621.1
